"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","z9_1","z10_3","z10_1","z9_2","z11_2","z11_3","z10_2","z11_1","z1_3","z9_3","z1_1","z1_2","mean"
"z3_3_k97_78331_65",210.630646938216,-1.30219059337761,0.530085775139744,-2.45656581339938,0.0140272106024426,0.347133939047457,"MV_vs_Control",3.766128199,5.454349301,9.649760089,3.230974009,2.842367772,2.407959656,1.054788508,2.162614482,3.051693183,4.931655965,1.637190667,0.987368983,3.4314042345
"z3_3_k97_78331_65",210.630646938216,-1.48729118206243,0.529838339532261,-2.80706598804345,0.00499949991530556,1,"NR_vs_Control",3.766128199,5.454349301,9.649760089,3.230974009,2.842367772,2.407959656,1.054788508,2.162614482,3.051693183,4.931655965,1.637190667,0.987368983,3.4314042345
"z3_3_k97_78331_65",210.630646938216,-1.68541766013238,0.531114888416641,-3.17335796244942,0.0015068661224829,1,"NHQ_vs_Control",3.766128199,5.454349301,9.649760089,3.230974009,2.842367772,2.407959656,1.054788508,2.162614482,3.051693183,4.931655965,1.637190667,0.987368983,3.4314042345
"z3_3_k97_80227_1",98.1025311065509,2.04968981242228,0.541459010552682,3.78549395702199,0.000153403562185539,0.0295905596970902,"MV_vs_Control",1.552101318,0.941569989,0.636299332,1.17489964,6.112562591,6.453066539,0.55430528,2.212781714,1.087712427,1.379056439,1.261118957,0.644526449,2.00083338958333
"z3_3_k97_80786_1",40.9289316868288,1.84464270094802,0.726939442594132,2.53754658622635,0.0111632509407224,0.31088266403862,"MV_vs_Control",1.795769737,0.838336782,0.736193617,1.283830732,5.489827602,5.93799082,0.259584781,3.508383941,0.699152904,0.583322313,0.938242651,0.244968302,1.85963368183333
"z3_3_k97_83186_1",75.6638408074541,-1.17300460612196,0.554526549657371,-2.11532632088892,0.0344021446386323,0.513187169890512,"MV_vs_Control",1.958386664,5.408796494,9.387286615,2.584779207,2.210570581,3.642586244,5.356964603,3.436319839,4.434027717,5.431702942,8.057745167,4.531301165,4.70337226983333
"z3_3_k97_83260_3",152.046354978122,1.04834714320943,0.412823349635656,2.53945699567301,0.0111024693674451,0.31011875009631,"MV_vs_Control",1.02412258,0.858058421,0.609458532,0.666034116,2.681407572,2.212096909,0.644692467,1.271664414,0.787160309,0.869227,0.980615315,0.59825181,1.10023245375
"z3_3_k97_84025_1",25.2730348216147,1.54887767930053,0.670436884667629,2.31025129243656,0.0208742458243094,1,"NR_vs_Control",0.418458689,0.479503235,0.600429517,1.076991336,1.055393941,2.334991182,0.725875962,1.889180467,0.659825553,1.325302895,2.767082818,0.642191208,1.16460223358333
"z3_3_k97_84025_1",25.2730348216147,1.44238210175942,0.67428855918048,2.13911697317313,0.0324261961112732,0.500658314287913,"MV_vs_Control",0.418458689,0.479503235,0.600429517,1.076991336,1.055393941,2.334991182,0.725875962,1.889180467,0.659825553,1.325302895,2.767082818,0.642191208,1.16460223358333
"z3_3_k97_85125_1",41.8808839126459,-1.77067653704897,0.654912350215336,-2.70368475486341,0.00685753135571047,0.240808636017164,"MV_vs_Control",2.797695234,5.096434386,4.587771654,0.553881259,2.565840853,1.000710506,6.346229843,4.499942646,4.524518078,1.887464343,7.716208087,3.434805548,3.75095853641667
"z3_3_k97_85193_1",41.8963738356024,2.17351856655198,0.697650194418343,3.11548478584475,0.00183642821804462,0.116956254371587,"MV_vs_Control",0.847378845,0.575403882,0.926376969,0.807743502,5.871828106,4.991043651,0.489966275,2.058212404,0.329912777,0.734013911,1.992299629,1.444930218,1.75575918075
"z3_3_k97_86466_1",54.078764130571,-5.49042381867402,2.18651942211749,-2.51103363781554,0.0120378225746384,0.3229081228178,"MV_vs_Control",0.155304256,1.9575596,3.374431569,0.066618021,0,0.072216222,3.165417857,0,4.679999799,0,2.829841398,3.146074867,1.62062196575
"z3_3_k97_87533_2",71.027280451186,2.5537134023288,0.584999294157528,4.3653273223286,1.26932541163825e-05,0.0100880993206843,"MV_vs_Control",0.859192745,0.743868137,0.610539954,1.13022665,5.936180505,7.084878186,0.695516131,1.959878235,0.441556264,1.116370967,0.505018917,0.7383978,1.81846870758333
"z3_3_k97_87920_2",56.8852694881267,-1.08736885668923,0.446528905751433,-2.43515893973174,0.0148852497629254,0.357057840759744,"MV_vs_Control",3.71845569,2.330749903,2.267082877,0.817968104,2.098642957,1.241387717,2.563536627,2.718607467,1.870897771,3.902352438,2.465856081,1.931451026,2.32724905483333
"z3_3_k97_88131_1",228.443607571904,-1.09111813394234,0.451109371349788,-2.41874410783697,0.0155741918998785,0.36373160421801,"MV_vs_Control",4.321786458,8.112251456,8.150092456,3.336907583,3.001030758,4.363754012,6.586431889,5.16386861,7.355432395,3.068418808,8.673216965,7.693661229,5.81890438491667
"z3_3_k97_88447_1",98.9378253243621,-2.63508859714509,1.04804669948902,-2.51428547833779,0.0119273841203918,0.321534353004895,"MV_vs_Control",1.158808677,5.955228992,9.242175817,0.271130686,1.352621859,1.46957487,6.121723152,2.002517389,8.047103249,1.026592883,3.901006267,8.730207753,4.10655763283333
"z3_3_k97_9262_2",104.956463194429,2.35722602308134,0.537099729710653,4.38880508160231,1.13975163721419e-05,0.0096787292684599,"MV_vs_Control",0.716139827,0.390766643,0.440382939,0.680205055,3.190127324,4.614481724,0.465842298,1.725938799,0.627338387,0.672949935,0.466035001,0.439612046,1.20248499816667
"z3_3_k97_94891_1",66.3159282032751,-1.35899797571893,0.598157509839318,-2.27197344071463,0.023088114532388,0.433716061822861,"MV_vs_Control",4.135356454,5.979687404,4.359421029,2.153982673,1.896322802,2.060286337,4.995734565,2.105588137,7.245143328,1.583167259,5.382247364,5.983711022,3.99005403116667
"z3_3_k97_9690_1",38.451267839184,-1.7911322752672,0.716715063493425,-2.49908557319394,0.0124514240125641,0.327994494236913,"MV_vs_Control",2.130335143,3.138566631,4.117230971,0.391633213,1.535118459,1.132116937,1.979661716,2.024767582,3.62570809,0.593142554,4.47205304,3.736385211,2.40639329558333
"z3_3_k97_97364_1",66.8628978352657,-1.26610704731144,0.42937964785425,-2.94868900666015,0.00319124933459218,0.16083723678901,"MV_vs_Control",1.58348572,1.536589913,1.438691504,0.403871751,1.020504885,0.636815777,1.596102258,1.260960168,1.439619389,1.417981419,1.006211934,1.077129799,1.20149704308333
"z3_3_k97_98503_1",110.080761186882,-1.38647220095685,0.639287127097859,-2.16877853813661,0.0300995013855983,0.485112237493186,"MV_vs_Control",1.394862296,6.109226405,5.260906241,1.59554272,2.046824612,1.902585407,6.452230777,2.29795051,6.386459674,1.721761026,7.488204367,6.96420688,4.13506340958333
"z3_3_k97_99662_1",75.6221000372385,1.12533979697281,0.415345291885114,2.70940785644942,0.00674034247475136,0.238812812230789,"MV_vs_Control",2.171461304,1.08860194,1.390956409,2.386845664,4.854293506,3.470932838,1.05938654,3.418261101,1.759534808,1.785439243,2.233609194,1.457947608,2.25643917958333
"z4_2_k97_100262_1",197.408408047708,-1.0652715382082,0.386544121371302,-2.75588601484623,0.00585333911934691,0.22159152823428,"MV_vs_Control",5.841341697,8.278770144,7.058110237,3.956294705,3.3835264,3.645445416,6.999518209,6.574591529,8.456539742,4.344163963,10.20997089,7.171572023,6.32665374625
"z4_2_k97_101810_1",124.592374304988,-1.28722041329724,0.526922380206232,-2.44290328452823,0.0145696411801771,0.35373034580186,"MV_vs_Control",3.846258586,8.651462628,9.811273804,4.032988834,3.429519962,2.682755826,4.355255775,3.351021119,7.262760698,2.915232554,8.791865976,6.296206569,5.45221686091667
"z4_2_k97_108033_1",46.0897317218214,-1.12135418241709,0.478461504132278,-2.34366646581264,0.0190952389123935,1,"NR_vs_Control",1.320395544,1.650560937,1.131828434,1.390219892,1.21096994,0.837247834,1.405480947,2.452884347,0.925333047,0.584871642,0.529163248,0.810542529,1.18745819508333
"z4_2_k97_114999_3",60.1492435988698,1.08760713241784,0.48766576831693,2.23023062736487,0.0257321359609512,0.454936613591297,"MV_vs_Control",1.689478071,0.699088829,1.212082015,2.47607354,2.776125438,2.749615784,0.671604862,1.739570012,1.973310065,3.155573823,1.530946755,1.339598857,1.83442233758333
"z4_2_k97_115417_1",103.668460279374,-1.27734882665421,0.46426739880779,-2.75132139352099,0.00593553773985885,0.223226632079375,"MV_vs_Control",2.202227506,1.584798828,1.831818864,0.328573628,0.995225103,1.187283652,1.605539205,1.031381308,1.699889561,1.990546199,1.331951729,0.940429159,1.3941387285
"z4_2_k97_120671_1",45.1277126634392,1.232590920086,0.619435172553205,1.98986265988977,0.0466060666530514,0.576106124276143,"MV_vs_Control",1.099599474,1.680011335,1.713008506,1.981035159,6.353373476,3.476921176,0.381482258,1.672175104,1.926497965,3.214659464,1.292651827,1.080006236,2.15595183166667
"z4_2_k97_121082_2",68.9817443800411,-6.98363975573263,2.97756778358252,-2.34541755665093,0.0190057813088551,0.398923151409371,"MV_vs_Control",0,2.006342484,2.925400953,0.042512816,0,0,2.363872378,0,3.333855426,0,2.446683755,2.707342936,1.318834229
"z4_2_k97_12423_1",30.6124017833703,-1.43646641307348,0.699424081870176,-2.05378460694768,0.0399965434285615,0.543242866802893,"MV_vs_Control",3.295362174,3.416460551,3.859904036,1.211615253,1.9428843,1.094527116,3.266441831,1.566031177,4.948691648,1.376276083,7.056061186,2.745367415,2.98163523083333
"z4_2_k97_125102_2",69.5985921298105,-1.56431214282264,0.513544033011096,-3.0461110289813,0.00231822213093795,0.133311392263158,"MV_vs_Control",5.511407121,5.613696413,9.339084886,2.048910347,3.70674945,1.879383146,6.851560914,4.365243698,5.922336672,3.40152788,8.746681299,6.089852238,5.28970283866667
"z4_2_k97_125380_1",56.3433332679319,-1.62328840927488,0.422003189332807,-3.84662592678819,0.000119755593637379,0.0262245046475245,"MV_vs_Control",2.240076252,1.540114481,1.790765887,0.432398009,0.616330088,0.885386991,0.922860889,1.596802899,1.412860664,1.910073374,1.316678813,1.443855921,1.34235035566667
"z4_2_k97_130862_1",12.6000886080039,2.16131789206829,1.05622966806195,2.04625751143124,0.0407310416403032,0.547336199542712,"MV_vs_Control",0.94153205,0.287701941,0.463188484,0.323097401,3.972119013,3.677611111,0,1.431799933,0.263930221,0.917517389,0.332049938,0.346783252,1.07977756108333
"z4_2_k97_13213_1",32.7793958238401,-2.01172311836574,0.71671584030759,-2.80686292283198,0.00500265246356915,0.203429765438074,"MV_vs_Control",1.657096408,1.035726988,2.346821654,0.06461948,0.483562315,0.840596825,0.914603713,0.787489963,1.108506929,1.32122504,0.442733251,1.294657476,1.02480333683333
"z4_2_k97_13283_1",33.7454762970501,-4.51396765486467,2.05650676117176,-2.19496854573564,0.0281658541293165,0.471902392418514,"MV_vs_Control",0,2.877019412,3.705507874,0,0.230267769,0.116749559,2.830916253,0.238633322,3.958953319,0,2.656399505,3.082517799,1.64141373433333
"z4_2_k97_133933_1",98.1978839511093,-1.0047461852085,0.357778388021765,-2.80829200098968,0.00498050443472895,0.203125720067013,"MV_vs_Control",2.544408328,2.00542908,1.788180744,0.692970297,1.111211753,1.577527554,1.611327874,2.034461031,1.981245629,1.731721828,1.519299092,1.611503943,1.68410726275
"z4_2_k97_136278_2",77.9487944276059,-1.32208013192645,0.50094486979069,-2.63917291433458,0.00831085786555455,0.267723908131106,"MV_vs_Control",2.915712154,4.454739734,4.223482093,1.750979463,1.604446389,1.717348353,4.046173107,2.124606352,4.154772515,1.894229448,4.798657171,3.699021359,3.11534734483333
"z4_2_k97_137045_2",49.1289106256924,1.33970846818468,0.514839015312924,2.60218908889489,0.00926307635671392,0.283058061512244,"MV_vs_Control",1.718769916,1.930885511,0.746075411,1.821488703,5.378066011,4.795351018,1.666104558,2.690630746,1.700490016,0.788202857,1.307400204,1.427474686,2.16424496975
"z4_2_k97_137890_1",92.2574917353831,-4.7744119729593,1.71661892651869,-2.78128820508919,0.00541436466513548,0.212762261317705,"MV_vs_Control",0,2.078278173,2.230629179,0.069670599,0.074480141,0.037762661,2.430021416,0.07718598,4.552974167,0.158277932,2.911776637,2.841566273,1.4552185965
"z4_2_k97_138900_1",56.7982858066495,1.90715278668006,0.722715442796531,2.63887094940213,0.00831826394481396,0.267723908131106,"MV_vs_Control",1.923129293,0.918197685,0.525603954,0.412464767,6.173135931,6.632368569,0.416992574,2.817904123,1.347728789,1.405558553,1.17748205,0.836214935,2.04889843525
"z4_2_k97_140102_1",99.8610209357163,-5.7559238060763,2.04284941634924,-2.81759573662687,0.00483846876036267,0.199474482207867,"MV_vs_Control",0.042555121,2.080556411,3.244936274,0.073016362,0.039028435,0,2.841988938,0,4.920732938,0.082939425,2.751449582,3.578855411,1.63800490808333
"z4_2_k97_14270_3",82.1515339498429,2.15508937003271,0.581016671803394,3.70916958947772,0.000207940119669696,0.0338925993124032,"MV_vs_Control",1.158808677,0.442618371,0.840499814,0.764727576,5.681755007,5.222642998,0.657153978,1.652076846,0.593452568,0.998953843,0.576339143,0.95758689,1.62888464258333
"z4_2_k97_14312_1",74.2646394961676,2.42144082190376,0.624881267009806,3.87504146746291,0.000106606543881778,0.0243401361693435,"MV_vs_Control",0.970651598,0.355919927,0.350176861,0.666180208,4.84274483,3.863567883,0.404095897,1.734396826,0.326511614,0.870222678,0.616175143,0.619681413,1.30169373983333
"z4_2_k97_143864_1",25.6557265629288,-1.28623427603975,0.605992897768869,-2.1225236810124,0.0337937862347963,1,"NHQ_vs_Control",1.685539893,1.287617079,1.468383074,0.903768954,1.159390165,1.665518186,0.82232102,0.700881086,0.369133177,1.7452079,1.609939094,0.517345645,1.16125377275
"z4_2_k97_144755_1",31.7561098599688,-1.30322189460631,0.548835063846972,-2.37452375121878,0.0175716056785072,0.385704474912378,"MV_vs_Control",2.877491208,2.973997594,2.914444396,1.74254778,0.931420189,1.101905951,2.936127488,2.413145954,1.42344389,1.979363356,2.785737309,2.909342642,2.24908064641667
"z4_2_k97_146208_1",44.5053025841777,-1.32183984941875,0.540722818747584,-2.44457937336615,0.0145021166005997,0.35278177013472,"MV_vs_Control",2.062403538,2.945519874,2.205659449,0.384639763,1.398054311,1.417673217,2.022083038,1.193166611,1.382491635,2.097182603,1.475777503,1.431168978,1.66798504333333
"z4_2_k97_154874_1",183.060141258226,-4.85995994180737,1.8733695533016,-2.59423450821128,0.00948017997910425,0.286293242737945,"MV_vs_Control",0,3.717994316,5.130703211,0.056808334,0.212554864,0.092373278,3.962804155,0.125872522,4.594126049,0.032264348,5.001426175,5.345289107,2.35601802991667
"z4_2_k97_155709_1",60.7880199063411,-1.21925944479064,0.555847321986418,-2.19351501134053,0.0282702942474757,0.472520801549111,"MV_vs_Control",1.438745604,3.167953959,2.775661329,1.16169852,0.776183491,1.574151358,2.715917927,1.287011176,2.194475997,1.979363356,4.3775872,2.078101887,2.12723765033333
"z4_2_k97_161026_1",42.2454796273521,-8.21669649861499,3.22439855757835,-2.54828810765442,0.010825302741065,0.305821791275532,"MV_vs_Control",0,1.968486966,4.306840293,0,0,0,2.32089288,0,2.986578819,0,3.553516882,4.319580864,1.62132472533333
"z4_2_k97_164506_1",45.5219763032148,1.24118451337269,0.577642552283588,2.14870685766817,0.0316576447444418,0.496662872062731,"MV_vs_Control",2.081281373,1.58993178,0.731350238,1.275384477,5.544605487,4.239852409,0.687671964,2.3549341,1.52801707,0.869227,1.456359378,1.46014001,1.98489627383333
"z4_2_k97_164583_2",95.7025634451599,2.27772404308798,0.611410368320315,3.72536051252355,0.000195036279190015,0.0327953679801843,"MV_vs_Control",1.456513668,0.604015125,0.51181048,0.928235627,4.732575139,7.353287147,0.397026079,2.175386638,0.670761888,0.648852076,1.296401232,0.715280373,1.790845456
"z4_2_k97_165482_3",91.791753586085,-3.18412149595076,1.40145021521376,-2.27201898532306,0.0230853636616256,0.433708194929505,"MV_vs_Control",0.142656371,1.939808543,1.824681908,0.342679062,0.052333584,0.079601972,2.103390573,0.27117423,2.079450228,0.027803557,1.576398696,1.82148779,1.02178887616667
"z4_2_k97_167020_1",18.684789471874,3.03409262500047,1.02221856548066,2.96814470746166,0.00299603245076665,0.155247740038695,"MV_vs_Control",0.985528875,0.107552128,0.115436382,0.24156815,3.486297061,6.022967908,0.24421995,1.605756934,0.197331007,0.685994309,0.413769393,0.345702931,1.20434375233333
"z4_2_k97_169625_1",64.431999568542,-3.88790621148736,1.70401400929514,-2.28161634251797,0.0225120010110618,0.428608402542098,"MV_vs_Control",0.080558892,3.630890808,3.698902691,0.138223487,0.22164812,0.224758509,2.864686953,0.153133683,6.774679476,0,3.172527039,3.164938061,2.01041230991667
"z4_2_k97_174725_1",97.9166474452161,-7.70948062569759,1.85689444948482,-4.15181413668209,3.29850103171807e-05,0.014598428636984,"MV_vs_Control",0.081283342,2.193986026,2.088235852,0,0.02484904,0,1.809467777,0.103007189,2.449424355,0.079210134,1.751822216,1.76302277,1.02869239175
"z4_2_k97_177933_1",26.7342624534135,3.36313459462983,0.782848248188705,4.2960236577283,1.73889033370919e-05,0.0107844398624594,"MV_vs_Control",0.367427141,0.374246428,0.200840535,1.576084882,5.279309823,3.644864284,0.637354504,3.142975462,0.600816764,0.358055566,1.367793783,0.300733444,1.48754188466667
"z4_2_k97_177933_1",26.7342624534135,1.98947106881006,0.793370239984451,2.507619984396,0.0121547307823559,1,"NHQ_vs_Control",0.367427141,0.374246428,0.200840535,1.576084882,5.279309823,3.644864284,0.637354504,3.142975462,0.600816764,0.358055566,1.367793783,0.300733444,1.48754188466667
"z4_2_k97_17860_2",99.8983379648596,-2.10520135221996,0.664730058738265,-3.16700188978347,0.00154019317515245,0.105376627824475,"MV_vs_Control",1.048445946,3.161559793,3.7552766,0.710104178,0.708516212,0.667140338,2.967317121,0.891597028,5.220597783,1.075478258,2.594773632,3.522877485,2.1936403645
"z4_2_k97_178838_42",193.346128655665,-1.90821334926739,0.542153347731023,-3.51969301167924,0.000432046551582482,1,"NHQ_vs_Control",3.738638212,3.64002456,8.595095313,2.830050227,2.655642882,2.624734613,0.604013575,1.811523029,2.183364361,4.50052325,1.077209856,1.260007276,2.9600689295
"z4_2_k97_178838_42",193.346128655665,-1.12165353137926,0.53958556767492,-2.07873152762865,0.0376420334763241,0.531141087536107,"MV_vs_Control",3.738638212,3.64002456,8.595095313,2.830050227,2.655642882,2.624734613,0.604013575,1.811523029,2.183364361,4.50052325,1.077209856,1.260007276,2.9600689295
"z4_2_k97_178838_42",193.346128655665,-1.36860446497917,0.539508616381628,-2.53676108855892,0.0111883279504174,1,"NR_vs_Control",3.738638212,3.64002456,8.595095313,2.830050227,2.655642882,2.624734613,0.604013575,1.811523029,2.183364361,4.50052325,1.077209856,1.260007276,2.9600689295
"z4_2_k97_181222_1",26.1403583616993,-1.56901166093391,0.592974364826622,-2.64600251545894,0.00814492107923754,0.264907931582743,"MV_vs_Control",1.711876454,2.005195347,1.122881174,0.391633213,0.732670174,0.636815777,1.682712458,1.193166611,1.919492518,1.00092806,1.408696707,1.120915563,1.243915338
"z4_2_k97_182227_1",37.6778487479199,1.84652731452356,0.650933507259648,2.83673723034665,0.00455771052098258,0.193563748899113,"MV_vs_Control",0.867022319,1.407462734,0.710888801,0.929776693,5.367392598,5.644295231,0.845984935,1.854129409,0.379755714,1.161748636,1.592565651,0.931408256,1.80770258141667
"z4_2_k97_183108_1",64.8879987909432,2.54817929808004,0.652172799282406,3.90721492966869,9.33660963547608e-05,0.0229678127030163,"MV_vs_Control",0.945224332,0.406167446,0.726570171,0.861593069,5.79732971,6.428093371,0.358668123,2.358258713,0.621012285,0.633266904,1.111173649,0.507708814,1.72958888225
"z4_2_k97_184263_1",98.282942302137,2.23599916407011,0.53338095309419,4.1921241302279,2.76354708062384e-05,0.0134831392441767,"MV_vs_Control",0.6121021,0.883238465,0.446110805,0.962728147,4.771688754,4.364272457,0.41291364,1.648347553,0.714935137,1.093564743,0.759542372,1.085491595,1.47957798066667
"z4_2_k97_184777_2",29.7323839924141,1.41360919501944,0.649120569780879,2.17772977907113,0.0294261605044155,1,"NHQ_vs_Control",2.020849278,1.122739283,1.05441281,1.891301859,2.358840559,3.587913279,4.939497403,5.238292437,1.416210943,1.074166699,3.131527872,0.78942529,2.385431476
"z4_2_k97_186249_1",40.9687074244317,-6.76172403044329,2.50854259081673,-2.69547906230359,0.00702874950225952,0.244179506191886,"MV_vs_Control",0,1.573754208,9.184592167,0,0,0.119743138,8.375491874,0,0.812092988,0.501889854,0.908170771,2.450206456,1.99382845466667
"z4_2_k97_18760_1",46.078969451132,1.09024772239703,0.532683301485208,2.04670902834243,0.0406866622750351,1,"NR_vs_Control",0.996916288,1.607746142,1.725604157,1.235372415,1.828596988,0.927128852,2.113580008,2.105588137,3.337941033,2.050921222,4.883087326,2.855862079,2.13902872058333
"z4_2_k97_189072_1",27.3792983513515,2.37743667589782,0.843246576280076,2.81938491394263,0.00481157815695897,0.199019293702167,"MV_vs_Control",1.917301629,0.313856663,0.336864352,0.469959856,5.777627655,7.132336701,0.356339109,1.431799933,0.575847755,0.400371224,0.724472592,0.840686673,1.6897886785
"z4_2_k97_191158_7",45.3016290159523,1.90326674378659,0.561730850332088,3.38821829468936,0.00070348251372013,0.0671699904008126,"MV_vs_Control",1.748559521,1.130257626,1.543961614,1.730878933,8.511683599,7.755506425,1.166586368,2.556785594,1.13112952,2.228256516,1.897428218,0.990809293,2.69932026891667
"z4_2_k97_191158_9",60.4951465950924,1.88606802234443,0.587175499725551,3.21210272435752,0.00131767250903984,0.0969500351596243,"MV_vs_Control",0.829239237,1.020594042,0.491045896,1.185678535,4.351849577,3.898792615,0.23973885,1.31357792,0.322850424,0.448938172,0.622805185,0.197959859,1.24358919266667
"z4_2_k97_19418_1",70.2466811621732,-7.15799942617396,2.05557277307104,-3.48224082355394,0.000497236294815066,0.0546530866973623,"MV_vs_Control",0.062508352,4.440876436,2.562591891,0.053626125,0,0,2.873384515,0.059410786,3.986331972,0.060914018,2.424929009,3.798787495,1.69361338325
"z4_2_k97_194277_1",118.320422241085,1.41875118567977,0.420022588224563,3.37779735055879,0.000730689066686416,0.0687698221092811,"MV_vs_Control",1.218702159,1.189599038,0.832698399,1.248825909,4.160343509,3.998344451,1.32125737,1.866166205,1.043858853,1.35256496,1.850525498,0.935145849,1.75150268333333
"z4_2_k97_194839_2",24.3321356125007,-7.54273673079649,2.2080979437312,-3.41594300751484,0.000635615483678795,0.0632466313331622,"MV_vs_Control",0,2.416696306,3.581990945,0,0,0,1.698549752,0.143179993,2.639302212,0.146802782,2.744946156,3.699021359,1.42254079208333
"z4_2_k97_195687_1",32.9570678459344,-1.24434234574829,0.594635455035063,-2.09261377741916,0.0363836456848706,0.524000009494163,"MV_vs_Control",2.215369529,1.466715778,0.726570171,0.506819452,1.015887216,0.412057267,1.473101218,0.912421526,1.086771499,1.295318667,0.564267869,0.725298306,1.03338320816667
"z4_2_k97_197285_2",83.4188822952087,2.29085816843108,0.67803622254373,3.37866634888129,0.000728383503556434,0.0686222865706202,"MV_vs_Control",1.057158793,0.548003697,0.340522862,0.51825147,4.293714788,5.196672104,0.360209124,2.440160287,0.343969211,0.735853545,0.68795643,0.648951116,1.43095195225
"z4_2_k97_197390_6",35.7568079291217,-1.17785068950076,0.564724595627831,-2.08570814627134,0.0370050680803197,0.527136283797963,"MV_vs_Control",2.042645803,2.048047717,3.97766382,1.423819055,0.93668245,1.543468747,1.550175784,1.334728751,2.057761047,1.49290965,2.851502294,1.489012835,1.89570149608333
"z4_2_k97_197810_2",45.9348777529464,2.32811363840256,0.601056402160336,3.87336967052474,0.000107340820263943,0.0244041585669518,"MV_vs_Control",1.100217227,0.646521216,0.555132266,0.87127389,6.287086273,5.194699483,0.880838247,1.850078565,0.652411783,0.989681678,0.994906182,0.779288208,1.7335112515
"z4_2_k97_199587_1",92.1097537434658,-1.06268329690884,0.40794037534507,-2.60499661503212,0.00918751676250423,0.28195367036138,"MV_vs_Control",2.57198999,1.029177676,1.305463479,0.420289302,1.010931668,1.02511808,1.141926819,1.367776359,1.201633528,1.432222265,1.205818204,0.864608651,1.21474633508333
"z4_2_k97_202443_2",70.3854736671089,2.09083084637045,0.692552591396176,3.01902104236642,0.00253592917301376,0.140635074975707,"MV_vs_Control",1.109402105,0.892099042,0.861746017,0.851574545,5.729918899,6.733462943,0.354497563,2.386333221,0.450113556,0.284501516,1.304175468,1.111140137,1.83908041766667
"z4_2_k97_202521_2",31.3566799014652,-5.70628003292786,2.41072328243933,-2.36704066140427,0.017930962690125,0.38876339165481,"MV_vs_Control",0,2.79926213,2.781912819,0.116431496,0,0,2.354192311,0,5.421269409,0.132254759,2.871783249,3.249140383,1.64385387966667
"z4_2_k97_20951_1",74.9638890661985,-7.23277582426795,2.55281969044678,-2.8332497791891,0.0046077366049388,0.194930505676001,"MV_vs_Control",0,1.446370415,3.239788305,0,0.037748815,0,2.249025523,0,2.451810798,0.0802201,2.322535087,2.476120855,1.19196832483333
"z4_2_k97_209519_3",14.6357308172335,2.57837615284735,1.01742264181722,2.53422328821197,0.0112696894973632,0.312869349939835,"MV_vs_Control",0.692621278,0.396830264,0.283946964,0.297101058,5.399382166,3.059643617,0,0.65829882,0.728083369,0.33747766,0.814222071,0.850349738,1.12649641708333
"z4_2_k97_215267_1",79.0095952049334,-7.33064912047365,2.22534706520055,-3.29415992458373,0.000987163162792577,0.0817758049163416,"MV_vs_Control",0.040172034,1.994733459,2.997344147,0,0,0.037359859,2.19504891,0.114543995,3.124933819,0,2.030669844,2.170092531,1.2254082165
"z4_2_k97_220857_1",53.5488281513056,2.73147360241899,0.596802842630608,4.57684415573341,4.72042845390444e-06,0.00653476955171932,"MV_vs_Control",0.800529666,0.333567468,0.775710183,1.311119888,6.47419524,5.955919536,0.56807684,1.936734209,0.561011098,0.992869058,0.598866233,0.625438394,1.74450315108333
"z4_2_k97_221410_2",107.479142173437,-1.01468201097133,0.468509008964002,-2.16576840905378,0.0303288885224113,0.487206073599976,"MV_vs_Control",1.742536928,4.637583529,2.488773945,1.350257795,1.804336995,1.725105425,3.363947557,2.457567049,2.639302212,1.698091884,2.841422357,3.243544849,2.49937254375
"z4_2_k97_223004_3",73.4365199946147,1.92832084691905,0.54762861454497,3.52122003069783,0.0004295660136236,0.0504981730832082,"MV_vs_Control",0.987836905,0.700726039,0.404973538,0.786935122,3.462105565,4.23251329,0.36718784,1.374796188,0.469758708,0.378180469,0.331790727,0.389826607,1.15721924983333
"z4_2_k97_22444_1",148.909682010194,1.38725787400955,0.434005888173486,3.19640334800024,0.00139152437852532,0.100237348799517,"MV_vs_Control",1.835818764,0.989942163,0.863290365,1.320182928,4.605355377,4.26826345,1.287844449,2.206716742,0.794628623,1.420672086,0.936245943,0.795488464,1.77703744616667
"z4_2_k97_225169_1",82.3847016245583,1.18357088037306,0.458341563063537,2.58229009924852,0.00981470451491495,0.290837612584419,"MV_vs_Control",1.70731145,1.035726988,1.111652362,1.507787871,3.960605624,3.876085362,0.696840924,2.815873201,1.090911581,1.565896344,1.711901904,0.92475534,1.83377907925
"z4_2_k97_226572_4",95.0887732300677,1.19000537107995,0.443492091089354,2.68326176495488,0.00729078994168997,0.249429243674733,"MV_vs_Control",3.503375069,1.980459874,1.436243362,2.404445774,8.418161224,5.79946647,1.701588303,3.129981249,1.6204088,2.458093097,1.60619505,1.204332536,2.93856256733333
"z4_2_k97_227062_3",18.1797742148536,2.42971773117555,0.986785294827305,2.46225571450248,0.0138066190194469,0.344978122467098,"MV_vs_Control",0.596614368,0.341824089,0.366881968,0.3838781,2.872647413,4.30008277,0,2.551722653,0.627160922,0.872095736,1.052039408,0.824039412,1.23241556991667
