"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label"
"g_24497",-0.239115296453542,-34.2034804220825,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24498",29.6200557531952,-22.1686640990016,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24499",28.547855292286,2.92666730964768,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24500",-40.6650169680413,28.3867668411459,"Cluster 6","Cluster 2","Cluster 2","Cluster 2","Cluster 1"
"g_24502",43.6733886839153,14.1355768658899,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_24504",27.1341478182354,4.14949431684269,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_24507",41.12237378102,16.5918793338709,"Cluster 4","Cluster 5","Cluster 5","Cluster 2","Cluster 1"
"g_24512",27.9576119968575,21.6850462258018,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 5"
"g_24514",29.343339811182,10.451839138435,"Cluster 4","Cluster 5","Cluster 4","Cluster 5","Cluster 1"
"g_24518",2.97771665945751,7.2495339574074,"Cluster 1","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_24519",0.8788091610947,18.3182373647682,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_24520",11.6305451792507,-22.022712176958,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24521",-24.7659152669025,-26.3174505956608,"Cluster 5","Cluster 6","Cluster 1","Cluster 1","Cluster 3"
"g_24526",3.90441249233779,-24.4846043904702,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24528",11.0114321170269,-6.98654070028125,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24530",-25.7327198831198,-16.1786039422769,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_24532",-15.5627801954865,-33.078916173364,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24533",-5.14307248652129,-22.9818927407938,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24534",36.3232631138101,16.8902729089615,"Cluster 4","Cluster 5","Cluster 5","Cluster 2","Cluster 1"
"g_24538",44.8520963039985,8.69291498288988,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24539",-25.7605937791668,-20.4758139253271,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_24541",-7.48661201438518,-40.9512288357592,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_24542",-25.6061668063246,36.7428630842485,"Cluster 4","Cluster 5","Cluster 6","Cluster 7","Cluster 1"
"g_24544",-32.1564948311904,29.9207434083325,"Cluster 6","Cluster 2","Cluster 6","Cluster 2","Cluster 1"
"g_24547",23.3605447192473,-17.5604122845464,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24550",-3.12339073593926,-21.0448937102202,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_24552",-0.417319346371656,-13.0373918801153,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24553",39.3228525070752,-2.03055605169313,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24556",17.1558749619299,7.69164055841884,"Cluster 4","Cluster 5","Cluster 4","Cluster 2","Cluster 1"
"g_24558",-31.2911359316649,17.5513695329304,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_24559",-38.418964073064,8.49091840028597,"Cluster 3","Cluster 7","Cluster 2","Cluster 7","Cluster 1"
"g_24561",7.28603363902354,1.84339018242745,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_24571",-20.1431025154925,13.6183479295249,"Cluster 7","Cluster 1","Cluster 3","Cluster 4","Cluster 3"
"g_24572",-9.54301845365379,-26.2686716501012,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24574",-1.59428629585635,31.7683118761602,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_24576",17.9804686261162,6.75793144868671,"Cluster 4","Cluster 5","Cluster 4","Cluster 6","Cluster 1"
"g_24577",6.52351516354044,17.5110849717847,"Cluster 1","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_24578",17.0567253101762,1.6385558150322,"Cluster 4","Cluster 5","Cluster 4","Cluster 5","Cluster 1"
"g_24585",35.3348849758941,-5.7022859930967,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_24586",-9.3235186584038,-26.1158453982911,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_24587",10.5965686342068,-16.7172838571846,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24590",-6.64928584969076,11.706864736486,"Cluster 3","Cluster 7","Cluster 6","Cluster 7","Cluster 1"
"g_24593",7.72050824792704,-19.8807378790367,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24594",15.5404222291341,-12.4537774960557,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24595",-48.6892833462558,-14.8469526762401,"Cluster 2","Cluster 4","Cluster 7","Cluster 1","Cluster 2"
"g_24596",25.3844829231175,-0.497741074698828,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24598",5.57146410713081,32.1652057331003,"Cluster 7","Cluster 1","Cluster 3","Cluster 3","Cluster 3"
"g_24601",24.2670556724525,-14.2854361562816,"Cluster 1","Cluster 3","Cluster 5","Cluster 6","Cluster 1"
"g_24602",-26.6207010321322,-11.7421734784903,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_24605",10.6806818849551,-13.9969298580682,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24606",-8.87335922971081,-38.8491581668162,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24608",8.36985483366298,5.01404190956525,"Cluster 4","Cluster 5","Cluster 4","Cluster 6","Cluster 1"
"g_24609",37.3291620302499,16.0860826236845,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_24611",-33.5064012833774,-5.22305382865575,"Cluster 5","Cluster 6","Cluster 1","Cluster 4","Cluster 3"
"g_24614",-0.825638752547276,-14.1212521402737,"Cluster 1","Cluster 3","Cluster 4","Cluster 6","Cluster 1"
"g_24617",36.2120416692574,1.91896825393659,"Cluster 4","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24618",16.3188034123576,-36.5471250628309,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24621",35.328473151284,11.7419262559829,"Cluster 4","Cluster 5","Cluster 4","Cluster 2","Cluster 1"
"g_24623",-2.10854936489163,-13.1097538797209,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24625",-35.6830020593721,26.6354675234976,"Cluster 6","Cluster 2","Cluster 2","Cluster 7","Cluster 5"
"g_24628",10.2349408365687,-1.38788145892938,"Cluster 1","Cluster 3","Cluster 4","Cluster 2","Cluster 1"
"g_24635",27.4455657313448,11.02071640603,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_24637",-9.55409734087645,-18.4227405418583,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24638",49.1742654797424,-13.1282012090996,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24639",43.82601112967,11.0691595089898,"Cluster 4","Cluster 5","Cluster 5","Cluster 5","Cluster 1"
"g_24641",-8.11325934086456,4.05561814847615,"Cluster 1","Cluster 7","Cluster 6","Cluster 2","Cluster 1"
"g_24642",31.7976988716281,-35.347613324618,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24645",16.9552841478303,22.9261758874914,"Cluster 4","Cluster 5","Cluster 6","Cluster 6","Cluster 1"
"g_24649",26.4106666007627,-23.4836512670975,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
"g_24651",35.8495909053504,25.3989526782736,"Cluster 4","Cluster 5","Cluster 6","Cluster 2","Cluster 1"
"g_24653",-11.349968772383,-41.5784390775595,"Cluster 1","Cluster 3","Cluster 4","Cluster 5","Cluster 1"
"g_24655",24.5011239423946,-37.2713417563926,"Cluster 1","Cluster 3","Cluster 5","Cluster 5","Cluster 1"
