"umap1","umap2","W_1","W_2","W_3","B_1","B_2","B_3","Signalp","tmhmm"
-1.27262763649501,7.17483132308775,-0.557764253290087,-0.416963913235002,-0.440310755487644,-0.826178013514298,-0.826178013514298,-0.826178013514298,0,0
-10.2508010908886,5.60860203298515,-0.577178691744825,-0.562510415318653,-0.577178691744825,-0.577178691744825,-0.577178691744825,-0.577178691744825,0,0
-6.63208181293132,-6.07274518243415,-0.51050391393963,-0.507669747061682,-0.507695023912322,1.29997894956787,2.49133695272537,0.845242087351523,0,0
3.50762550842918,-1.60740040036229,0.172158119216306,0.811032816451444,0.603096785715711,1.41002532390674,1.62872321537672,0.726794879096355,1,0
-3.98197563720839,-4.98462647824548,-0.510701480279886,-0.485361389837762,-0.514042844280622,1.04569569451943,2.59379882365195,0.927424977884271,0,0
6.89014114570584,4.54737522352878,0.852375767085691,0.578354879725221,0.84518935840919,-0.956974466126405,-1.2341198789984,-1.13882185089698,0,0
0.107704434744108,9.7893249755472,-0.318628638263921,-0.206205462242361,-0.300668832870589,-0.692213413407986,-0.607755476393085,-0.684488094218506,1,0
2.1370295703989,-4.82859801256875,-0.396824567264727,-0.363169896688905,-0.386184934064539,-0.0717853801943219,3.05427385843019,0.537309512586246,0,0
-1.11101532280521,-5.92426951017013,-0.501068899484844,-0.515960907747055,-0.492035234968759,0.799901865279887,2.58576134204016,1.16949443396932,0,0
0.0960742247190916,-4.36986296586494,-0.429444572491757,-0.432293753321441,-0.424955768731783,0.239790373710823,2.93465849449661,0.773339802665808,0,0
-1.5254497949536,10.1004936022385,-0.370801118712013,-0.368714382144267,-0.330696694873798,-0.639866044302969,-0.617968860579091,-0.643677226879194,0,0
0.739414159871074,-10.2013976236055,-0.550716283589098,-0.523994882036333,-0.538711016224813,1.72303709615641,1.94400040423455,1.25068238299387,0,0
-1.09759204791767,2.84383695592778,-1.1016722281579,-1.09653674962969,-1.02879734237662,-0.0433968314516826,-0.170071968480872,-0.418225627361896,0,0
6.59382289116388,-5.46616174764576,-0.247280070828238,-0.306336574896157,-0.346897121536762,1.77935462440749,0.938114960713393,2.02393646144633,0,0
-1.83069460303076,4.32778469756244,-0.879372718641382,-0.883030680939452,-0.87600399057153,-0.885923023221648,-0.885923023221648,-0.885923023221648,0,0
-1.34696578640874,7.70801485552595,-0.53132605248734,-0.32418651142025,-0.449420204873004,-0.734642548333393,-0.734642548333393,-0.734642548333393,1,1
-0.93465607305749,-8.97727932560339,-0.498869969699754,-0.502751223917774,-0.514017165364769,1.97682066327743,1.96898946007647,0.826011613943368,0,0
-0.675079377419963,10.1433623548299,-0.369965649430988,-0.268734340821316,-0.386790588160338,-0.632589615537313,-0.621922432247429,-0.649203297091484,0,0
-6.56651177366403,5.2189585452175,-0.657062221465297,-0.656898590993249,-0.656692935208707,-0.658034615663942,-0.65644480703388,-0.658034615663942,0,0
-3.88568357024674,-7.75008273927612,-0.370840963828748,-0.448955757174617,-0.477022977294561,1.2319494766954,2.32073781381817,1.22763794589385,0,0
-10.0243822585834,4.11421709238603,-0.580096402054113,-0.596280824596466,-0.591419100828803,-0.556043663414095,-0.596024944398168,-0.601974159008598,0,0
1.10478998145255,-7.69016641094933,-0.522196851847012,-0.547433245063441,-0.489739534440188,1.20769343060179,2.29219519280913,1.30919162521677,0,0
-4.20713314500542,9.8963987441372,-0.454772781369175,-0.448678355786485,-0.429080739063354,-0.585759691161947,-0.56978446394178,-0.584415164607694,0,0
-4.35171636178336,-6.17845429833064,-0.516269287583002,-0.491456758452441,-0.509739674653907,1.16373482294384,2.49200500901267,1.00859121974855,0,0
0.915102480470632,-10.1813513144053,-0.557635485529129,-0.557635485529129,-0.557635485529129,1.69720762671636,1.93397652814933,1.29594653263602,0,0
4.40529639355742,-3.90536283298466,0.19114083906415,0.209402555804527,0.110715500692391,1.05414530138588,1.82067625001855,1.53577502269015,1,0
-0.986147617369224,1.97634054713746,-1.46885417697187,-1.16132565537035,-1.24960307339105,-0.766865994454326,1.34294506368744,-0.769943202925636,0,0
2.60648503181803,7.61161127192126,-0.206841641941541,0.00197450985711421,-0.117509934491622,-0.784888007844887,-0.764798699948415,-0.784888007844887,1,0
0.679109907143247,-10.1847641655298,-0.673557992754794,-0.48219281654687,-0.353756607964207,1.70857558293526,1.94997836010773,1.22758436908331,0,0
-2.67659436848799,-1.77786186173554,-0.461332330643676,-0.401583446810594,-0.389897984081889,0.857177380578567,2.89670796469223,0.266922400127419,1,1
7.17088869049535,3.54234705757199,1.28745624672987,0.714712211515083,1.30207023677064,-0.614849946236501,-0.176119309055144,-1.53770787051309,0,0
-0.438555996039596,-4.36643279443182,-0.456102137911126,-0.431225085824905,-0.445782398869347,0.372268798891778,2.88457686363523,0.827907711801632,0,0
-4.20550260935587,-7.29140119849982,-0.503411973772348,-0.504101239635237,-0.476530605119655,1.22526681035467,2.40616061923788,1.10192449804812,0,0
-9.85203619766986,2.45937816793929,-0.610874841872972,-0.610874841872972,-0.595708859442219,-0.610874841872972,-0.610874841872972,-0.610874841872972,0,0
2.77857311122471,-6.76498325463864,-0.52274940546225,-0.529172265051547,-0.529172265051547,0.758718130262376,2.00009631738381,1.98163059606458,0,1
-1.94792308336008,-6.75958135394519,-0.516038616662576,-0.489690298820286,-0.514299453768695,1.01294644149247,2.4284511208218,1.26877730318229,0,0
2.07253336032199,-4.81364274800743,-0.374633786793623,-0.321770141771576,-0.343810734983644,-0.0588875108552302,3.03456463682469,0.563822582423643,0,0
-4.43396278688834,-4.73637194922893,-0.499280702022414,-0.509889115108876,-0.489809209919433,1.09325495437946,2.59771770181291,0.865622857619277,0,0
9.52328160769458,1.99080470719622,1.35414552185094,1.92799419583219,0.844299293112765,-1.52467825565927,-0.450475053065988,-1.11161188521659,0,0
6.49249864525216,-5.58773055086148,-0.498409426559593,-0.359701912705601,-0.59434309623989,1.64834558342302,0.909756542494082,2.19515839009078,0,0
-2.53332711844492,4.68922485929306,-0.810046150370589,-0.814840602997447,-0.819017429630888,-0.82416256820316,-0.82416256820316,-0.81837363304453,0,1
-1.77278125086117,-2.40784045590839,-0.408496891352422,-0.459663551043186,-0.447609503072666,0.662169875769683,2.91191418872784,0.492505367933578,0,0
-7.19612504412712,-7.5159491608307,-0.463733736044915,-0.434040750537267,-0.489693889088744,1.61715068833104,2.31306943152885,0.758344710348414,0,0
0.952406236173878,-5.23130214603679,-0.368495303074064,-0.434763892722925,-0.449522913132742,-0.0492065348457455,2.82662681257794,1.13904161033986,1,0
2.68191147536932,-7.0897638337196,-0.511724823404621,-0.516735842115986,-0.545905674614659,0.977525493619118,2.1008492247447,1.7448224563007,0,0
9.44932728471245,0.878652553581913,0.668197350090646,2.12630769319225,0.844621623400392,-1.78617042403791,-0.054487436466024,-1.08631285037688,0,0
-8.79311525878144,5.17639659456982,-0.583316269641974,-0.587827643907697,-0.587827643907697,-0.587827643907697,-0.475242318482239,-0.587827643907697,0,0
6.5241802173764,3.96769248383355,0.880887305807787,1.37904919197639,0.495796582639313,0.0160551010988059,-1.39154185633108,-1.33755501006258,0,0
-10.016922800588,6.17530978112082,-0.566359553603281,-0.566359553603281,-0.566359553603281,-0.566359553603281,-0.566359553603281,-0.566359553603281,1,0
-5.52738539961456,-5.60692867002203,-0.501890121269574,-0.504114733344084,-0.510580012185629,1.20015439746017,2.53151520492717,0.884738392423541,0,0
-8.64265472811137,5.22123967162674,-0.612438068259385,-0.612438068259385,-0.60680546728562,-0.557399510172878,-0.444103764871998,-0.612438068259385,0,0
-0.328396314769276,7.49162425526652,-0.421505712149777,-0.256562471103546,-0.423171279746331,-0.8112225052497,-0.8112225052497,-0.8112225052497,1,1
-5.59786828848573,-7.68979333041525,-0.518619177380631,-0.522775937545181,-0.516242162134139,1.3270486990494,2.40055463542052,0.99761489819998,1,0
4.30735634802893,-8.81101457884633,-0.527738687184911,-0.547216471232068,-0.543650496898885,1.50118364358205,1.81253102380879,1.6500000370926,0,0
-6.47435906374627,-6.91576848024598,-0.499956100927144,-0.517370852563842,-0.501416457458523,1.33395963117898,2.44215118501616,0.905564042698864,0,1
-1.98915781865059,-10.9216924388461,-0.557062467847789,-0.56645939042051,-0.555533164762424,1.67483562054219,2.10886289137165,1.06396195196179,0,0
-1.50724146823987,-6.48989038471286,-0.50712154369115,-0.478903827021707,-0.525283871806377,1.00570992460403,2.49296799986339,1.16433454889008,0,0
-7.81718106764874,-5.87252569275563,-0.48159475766347,-0.485907529046296,-0.491415688149362,1.45769914816398,2.44147980294643,0.728676711642054,0,0
2.47752299131922,7.96487753867137,-0.105546982184413,-0.132243504157668,-0.0575879111501887,-0.763537358393797,-0.656896428894483,-0.752353850843771,0,1
7.18540496908664,2.13978915675244,1.31186351548294,1.3270791231479,1.74349594711397,-0.159338497902153,-0.743912327868673,-0.574577339339328,0,0
-1.25414295942836,4.36213868438223,-0.892043437671375,-0.931569794851496,-0.91718356073071,-0.945973922298304,-0.945973922298304,-0.945973922298304,0,1
-4.57129514080408,-8.74143245971455,-0.52695869998755,-0.496973038610423,-0.52695869998755,1.66252844988474,2.27202928203108,0.778084906595,0,1
-0.425820560857219,-3.91292659700777,-0.429320428858842,-0.443925608115246,-0.436542770249371,0.36878268689653,2.92347386916822,0.72414481137849,0,0
3.8469480480026,6.40173604215937,0.249506465172704,-0.341234321683264,0.0328747281362666,-0.839075545832369,-0.839075545832369,-0.839075545832369,0,1
-9.4641013790352,4.26564060492283,-0.571421775748585,-0.54366787508291,-0.611422175663605,-0.611422175663605,-0.560044850410436,-0.611422175663605,0,0
-8.23585195338459,6.63856596134294,-0.52277512635697,-0.52277512635697,-0.52277512635697,-0.52277512635697,-0.52277512635697,-0.52277512635697,0,0
0.160678243892471,-4.03599229920798,-0.41850731265534,-0.415745261458185,-0.418854541948696,0.247809918146236,2.98710181343628,0.610080553165033,0,0
7.05145699301709,3.22595520499871,0.957705815358633,1.41371132899208,0.949856096386313,-0.996017055528141,-0.911083697758661,-0.410220498886841,0,0
-4.53778121990664,-3.63027893156017,-0.480892227077762,-0.479410761935439,-0.496284649906489,1.08497198440246,2.66079164163909,0.723287084555938,0,0
8.51468102506279,4.17672499566717,1.17502992672859,1.08718798347923,1.218909773848,-1.46084523833113,-1.47902226965895,-1.26846480269419,1,1
5.37474672800084,6.46576764447657,0.300680817901541,-0.535326623530025,0.443372956149264,-1.46892146423992,-1.46892146423992,-0.890931966959261,0,0
-5.81854471784571,-10.6217904163999,-0.714760762223759,-0.789099195702017,-0.817424104259052,1.61088764811629,2.2198153761567,0.840103299749956,1,0
-8.70251793822101,2.2534018022312,-0.618795070850896,-0.618795070850896,-0.618795070850896,-0.618795070850896,-0.618795070850896,-0.618795070850896,0,0
6.0451061322316,4.6041491175615,0.785993811260158,0.503781959452805,0.361135429592143,-0.80349864462648,-0.80349864462648,-0.80349864462648,0,1
5.21902925240731,-7.19154607318439,-0.554629944198858,-0.563585039277317,-0.636685148732594,1.18332184139846,1.62510653193579,2.02231474919368,0,0
-4.1567200686892,-4.64081950141796,-0.492960395718306,-0.482964054212788,-0.499877507027928,1.05127354752361,2.61914839216082,0.865091686983337,0,0
-1.15121567248293,-8.51059473917093,-0.520824169828806,-0.492142057952819,-0.411303137449316,2.20562960604854,1.84888034133165,0.57107985864898,1,0
9.43329697736798,1.06901371525289,1.13442456242759,2.32041341329191,1.1915570175372,-1.01006543446012,-0.272860600610201,-0.844982063633754,0,0
