"umap1","umap2","W_1","W_2","W_3","Y_1","Y_2","Y_3","Signalp","tmhmm"
-0.933104261869232,-0.41135818118149,-0.671503644766675,-0.766635805175299,-0.668915490402617,-0.353580358695211,0.0556977814157103,0.304300500601185,0,1
2.84830120384797,6.56878248411379,-0.487004548038804,-0.491655536037597,-0.495035861955675,-0.510533075562112,-0.500343460024886,-0.507699924702716,0,0
-4.06253035990764,-5.88857504708639,0.875057945502613,0.659922860649258,0.736195723477126,0.761028748583873,1.22234019967402,1.3749492748836,0,1
-1.92716030647969,2.77852579307854,-0.382966323935252,-0.356284834705584,-0.404189591404334,-0.430984498229027,-0.389998214826811,-0.345439277181303,0,0
3.43384230180733,-5.62923167361747,-0.530333078649003,-0.473317500723276,-0.547904957270057,1.30528738050146,2.1192994894222,1.46401312644552,0,0
-0.366048128178896,4.47356100400758,-0.462300323495163,-0.431213825019729,-0.410905166989932,-0.462300323495163,-0.462300323495163,-0.462300323495163,0,1
0.538439247834293,8.35322262196159,-0.52441940337371,-0.410253113433031,-0.481067369688633,-0.548053828308798,-0.548053828308798,-0.548053828308798,0,0
-1.78017192624224,3.08741126550569,-0.411676157345254,-0.385355217650758,-0.380477983802314,-0.411676157345254,-0.411676157345254,-0.411676157345254,0,0
0.912547080264539,-5.79040016228991,-0.609596017183206,-0.689463849005058,-0.681244256557003,1.86587916043853,1.31055779319653,1.4438292198832,0,1
-0.595594237430379,3.7157785956968,-0.430219402438606,-0.429264151826287,-0.439657278488313,-0.443975011255992,-0.420972576511362,-0.443975011255992,0,0
-1.85903099560967,2.86307832020544,-0.396817101460131,-0.376339040710397,-0.387751086215588,-0.464215767422846,-0.363296702990178,-0.338245871393417,0,0
-1.47418674869031,6.94078124256849,-0.473920797589148,-0.445739066155051,-0.409454342173306,-0.564513445888397,-0.567283954369762,-0.567283954369762,0,0
5.89919055651636,7.26802693498597,-0.532323351102188,-0.490612050128313,-0.538040657989053,-0.538040657989053,-0.533283190944509,-0.538040657989053,0,0
-2.1640911507201,3.50205335818026,-0.381448363225398,-0.360957026738093,-0.351607854465761,-0.407510781820189,-0.474683944242636,-0.439208317948989,0,0
-1.06694952566622,-3.45493937591811,-1.06473133001562,-1.05846526092588,-1.02774411663869,1.32899409100157,-0.193921784016781,0.602043047854632,0,0
2.90039003008561,-7.11211292616395,-0.270256439740537,-0.181604700542632,-0.305498627611816,1.42289813273606,1.99811993698584,1.40981887966426,0,1
-8.50749842115802,-2.67425154344379,1.91004032346821,0.836143693566111,1.52523235001248,-0.616099581879208,-0.741616859290606,-1.0866996315065,0,1
-1.50892891723088,3.23125073633298,-0.42083720184222,-0.39063654392532,-0.403294090028833,-0.428328402597361,-0.408954607540963,-0.40001458385117,0,1
1.28724911296562,6.4046161832125,-0.485823714625335,-0.438434664763022,-0.486568645276133,-0.503014421951446,-0.503014421951446,-0.503014421951446,0,0
-4.92171110356719,-5.62658619273603,0.804922482167278,0.850410044988633,0.658056808483979,1.0476588039494,0.746380192796296,0.0120518243797984,1,0
4.42882634913679,7.29268353131032,-0.508316452899534,-0.471940083804662,-0.519828974107581,-0.556112070461184,-0.535298924480895,-0.556112070461184,0,0
0.503831274267005,-6.79147939552752,-0.0216675237598017,-0.592547731514882,-0.051546187702342,1.04144170284279,1.62429534578073,2.03249062228984,0,0
-1.22968672762656,3.73855771485291,-0.38551134448045,-0.427502881434303,-0.42631134075753,-0.448827350787581,-0.418751220601455,-0.448827350787581,1,1
3.80032361117689,-9.23028190880515,-0.24175453594982,-0.137003086680809,-0.220335677943757,1.80382972641777,1.91302179018414,1.03870106557235,1,1
-7.72489283950469,-0.67138532365089,1.05687374338471,0.227357885233357,0.280262960147747,-0.906417960716788,-0.330489297091788,-0.66912642217672,0,0
0.103086141421351,-0.76889035654741,-0.669127384041902,-0.715889461829878,-0.612768260108304,-0.292114012419324,0.133731388120678,-0.426849013208825,0,0
-1.54604103316689,2.63881126586998,-0.557764253290087,-0.416963913235002,-0.440310755487644,-0.214574663257993,-0.320010081800733,-0.373656869518613,0,0
5.72856833202781,1.38213763598827,-0.577178691744825,-0.562510415318653,-0.577178691744825,-0.374220905117845,-0.560272204201852,-0.562910095875224,0,0
4.86030828938024,9.07088764379246,-0.51050391393963,-0.507669747061682,-0.507695023912322,-0.513255931053,-0.519486674735624,-0.519486674735624,0,0
-7.92049475005737,0.00264432017325235,0.172158119216306,0.811032816451444,0.603096785715711,-0.878283895196601,-0.833801537495066,-0.905716089225062,1,0
5.25867558603745,3.79015003207005,-0.752761682313634,-0.584045318744957,-0.585490868983611,-0.68729890722028,-0.624830486192709,-0.456940151331835,0,0
3.35352877933795,6.66489784818962,-0.510701480279886,-0.485361389837762,-0.514042844280622,-0.514042844280622,-0.514042844280622,-0.486599560254278,0,0
-7.95085140446511,-1.33919418307816,0.852375767085691,0.578354879725221,0.84518935840919,-0.512104523795919,-0.73213361031729,-1.00221759553324,0,0
2.56227149569168,-7.55971828501041,-0.318628638263921,-0.206205462242361,-0.300668832870589,1.66622658491873,1.76720754289549,1.45316602980619,1,0
-2.01484413277663,2.81760895962692,-0.396824567264727,-0.363169896688905,-0.386184934064539,-0.396824567264727,-0.389495756480307,-0.396824567264727,0,0
3.10091975102539,6.74678275058549,-0.501068899484844,-0.515960907747055,-0.492035234968759,-0.51317942521213,-0.49132140316776,-0.51815163292943,0,0
-0.645224315972308,3.83235113980953,-0.429444572491757,-0.432293753321441,-0.424955768731783,-0.446002076181242,-0.446002076181242,-0.446002076181242,0,0
3.82538000643309,-6.59204817747925,-0.370801118712013,-0.368714382144267,-0.330696694873798,1.61491272345932,1.88778455260415,1.40902613657769,0,0
6.4482772693993,5.58800509128838,-0.550716283589098,-0.523994882036333,-0.538711016224813,-0.550716283589098,-0.550716283589098,-0.550716283589098,0,0
-0.328842894171926,-1.82016292208455,-1.1016722281579,-1.09653674962969,-1.02879734237662,-0.226745642238623,-0.170866744919762,-0.329271802855395,0,0
-4.99124199270436,4.99277618954723,-0.247280070828238,-0.306336574896157,-0.346897121536762,-0.827313295748822,-0.704413098631795,-0.687962576496442,0,0
-1.5417466332802,-2.78833081589931,-0.879372718641382,-0.883030680939452,-0.87600399057153,0.365712578731274,0.296143239955406,0.428595502701831,0,0
1.32181477963553,-6.08952540682652,-0.53132605248734,-0.32418651142025,-0.449420204873004,1.53416101556923,1.46326090419727,1.89468576489853,1,1
4.63854461606442,7.80694456995634,-0.498869969699754,-0.502751223917774,-0.514017165364769,-0.542697229719162,-0.542697229719162,-0.542697229719162,0,0
5.16036975301559,-9.55486662268601,-0.410148241348753,-0.366778615508639,-0.376339885414408,1.8725637329781,1.9099538269612,1.06273283683637,1,1
3.28748413814339,-6.54652659753914,-0.369965649430988,-0.268734340821316,-0.386790588160338,1.47468245007662,1.93696531163294,1.48753262417668,0,0
1.73493720552904,-0.0348988845344124,-0.657062221465297,-0.656898590993249,-0.656692935208707,-0.319957071456692,-0.286036832263379,-0.351442077914362,0,0
-2.1938689637219,7.06316546319888,-0.370840963828748,-0.448955757174617,-0.477022977294561,-0.583627689858565,-0.583627689858565,-0.583627689858565,0,0
5.46480321457557,1.38190505742898,-0.580096402054113,-0.596280824596466,-0.591419100828803,-0.435076299668683,-0.47397008980999,-0.53614897799642,0,0
6.03103146151389,7.31535531585805,-0.522196851847012,-0.547433245063441,-0.489739534440188,-0.512544391959852,-0.547433245063441,-0.547433245063441,0,0
2.57616904636899,-9.04902431347391,-0.454772781369175,-0.448678355786485,-0.429080739063354,2.1399725586228,1.61197747027959,1.08664206431919,0,0
4.47628605314515,8.50613428200329,-0.516269287583002,-0.491456758452441,-0.509739674653907,-0.521329737603051,-0.525639282136253,-0.525639282136253,0,0
6.37971353157984,4.22828603998779,-0.557635485529129,-0.557635485529129,-0.557635485529129,-0.557635485529129,-0.540755069990387,-0.50487608177744,0,0
-6.86864345912818,1.5726149150203,0.19114083906415,0.209402555804527,0.110715500692391,-0.561371013889037,-0.911202789627662,-0.849961476922562,1,0
-0.525742792832733,-3.54477924201023,-1.46885417697187,-1.16132565537035,-1.24960307339105,0.710578722833284,0.82174287885935,0.780777541085039,0,0
0.133992889395373,-6.88088873014198,-0.206841641941541,0.00197450985711421,-0.117509934491622,1.25209271264094,1.44761612613053,2.01330850643025,1,0
-3.32162285197595,7.05137179277789,-0.673557992754794,-0.48219281654687,-0.353756607964207,-0.538628355039326,-0.673557992754794,-0.673557992754794,0,0
-0.858406714405571,4.47121391013657,-0.461332330643676,-0.401583446810594,-0.389897984081889,-0.461332330643676,-0.461332330643676,-0.461332330643676,1,1
-8.51168428972825,-1.78728723233468,1.28745624672987,0.714712211515083,1.30207023677064,-1.19039240507611,-0.995746495171415,-0.770317925393609,0,0
-0.0446715526176072,4.56305443849917,-0.456102137911126,-0.431225085824905,-0.445782398869347,-0.463779624927715,-0.463779624927715,-0.463779624927715,0,0
3.15326288561286,8.238824485288,-0.503411973772348,-0.504101239635237,-0.476530605119655,-0.519482751522878,-0.545965071518108,-0.545965071518108,0,0
4.28307752341605,1.10277407296833,-0.610874841872972,-0.610874841872972,-0.595708859442219,-0.441658001868571,-0.433016124492489,-0.425843024694159,0,0
7.3258963042552,7.7750127886612,-0.52274940546225,-0.529172265051547,-0.529172265051547,-0.529172265051547,-0.529172265051547,-0.529172265051547,0,1
4.75128760726344,8.20091909393815,-0.516038616662576,-0.489690298820286,-0.514299453768695,-0.5316910827075,-0.5316910827075,-0.5316910827075,0,0
3.28008282743461,7.2234408619289,-0.499280702022414,-0.509889115108876,-0.489809209919433,-0.509889115108876,-0.509889115108876,-0.509889115108876,0,0
-7.32260358081402,-4.83360857827653,1.35414552185094,1.92799419583219,0.844299293112765,0.264773340551392,0.0540043732644152,0.136191851459442,0,0
4.21357484794495,6.53877484757683,-0.498409426559593,-0.359701912705601,-0.59434309623989,-0.731911796351238,-0.4009269701893,-0.628963034016256,0,0
-1.27596758781669,-1.93987185971641,-0.810046150370589,-0.814840602997447,-0.819017429630888,0.314823509553598,0.0950166994391031,0.0520288834736228,0,1
-0.268435375231897,4.20715062896237,-0.408496891352422,-0.459663551043186,-0.447609503072666,-0.459663551043186,-0.459663551043186,-0.459663551043186,0,0
0.630041099764928,8.11870884313166,-0.463733736044915,-0.434040750537267,-0.489693889088744,-0.550182742422895,-0.550182742422895,-0.550182742422895,0,0
-1.11969775277441,3.78239546718027,-0.368495303074064,-0.434763892722925,-0.449522913132742,-0.449522913132742,-0.416065213478615,-0.449522913132742,1,0
6.22658426202327,6.42685929571303,-0.511724823404621,-0.516735842115986,-0.545905674614659,-0.545905674614659,-0.545905674614659,-0.545905674614659,0,0
-9.05880424580788,-5.14707847737662,0.668197350090646,2.12630769319225,0.844621623400392,-0.494574866477395,-0.74956722138145,0.322603964158918,0,0
3.90778447778904,-6.69091348643405,-0.35305533718506,-0.318131291712838,-0.356883570401444,1.55027843954396,1.97440975554946,1.36413536752357,0,0
5.48462767523033,2.73715774547145,-0.583316269641974,-0.587827643907697,-0.587827643907697,-0.518763811398621,-0.45613532159212,-0.531435465586165,0,0
-8.62133301415719,-4.04559011355927,0.880887305807787,1.37904919197639,0.495796582639313,-1.51955787591627,-0.657737812844587,0.315068084401402,0,0
6.19547763790361,2.8971220461109,-0.566359553603281,-0.566359553603281,-0.566359553603281,-0.482682599605485,-0.50896515008426,-0.566359553603281,1,0
4.32073113830932,8.42206515472023,-0.501890121269574,-0.504114733344084,-0.510580012185629,-0.521463617786271,-0.511282927806395,-0.519663844823212,0,0
5.76844924270041,2.19492846559709,-0.612438068259385,-0.612438068259385,-0.60680546728562,-0.462449950900834,-0.484095231785732,-0.573814518724994,0,0
-2.6325073636888,3.11112039021491,-0.421505712149777,-0.256562471103546,-0.423171279746331,-0.306815768430821,-0.405552697514034,-0.544263248914541,1,1
6.52217555254223,8.2223143606595,-0.518619177380631,-0.522775937545181,-0.516242162134139,-0.529309712956223,-0.529309712956223,-0.529309712956223,1,0
6.25964124455654,5.31133414226913,-0.527738687184911,-0.547216471232068,-0.543650496898885,-0.554483494683781,-0.565667686910581,-0.547639705559491,0,0
4.62521960514079,8.34020607819854,-0.499956100927144,-0.517370852563842,-0.501416457458523,-0.527155241324083,-0.527155241324083,-0.527155241324083,0,1
6.34527766881492,3.71940570021163,-0.557062467847789,-0.56645939042051,-0.555533164762424,-0.516508298078064,-0.565740802223773,-0.510077854984182,0,0
4.3651494595728,7.96797428745879,-0.50712154369115,-0.478903827021707,-0.525283871806377,-0.525283871806377,-0.525283871806377,-0.525283871806377,0,0
2.46023745507174,7.92085264186017,-0.48159475766347,-0.485907529046296,-0.491415688149362,-0.529949362895915,-0.529949362895915,-0.529949362895915,0,0
0.941442811954586,-7.90528063938367,-0.105546982184413,-0.132243504157668,-0.0575879111501887,1.60630595481413,1.59796881402768,1.57345597919456,0,1
-1.18394111248756,-3.85647975504466,-0.892043437671375,-0.931569794851496,-0.91718356073071,0.626581035046622,0.693162101170312,0.809468720306023,0,1
-4.83381898003712,-5.2260494326029,1.16851501162059,0.594373008895964,0.506995990862843,0.594896224572809,1.47878190798969,-1.11078688194202,0,0
5.22105431479128,8.08861278786975,-0.52695869998755,-0.496973038610423,-0.52695869998755,-0.52695869998755,-0.52695869998755,-0.52695869998755,0,1
-0.392042562722464,4.02270418325597,-0.429320428858842,-0.443925608115246,-0.436542770249371,-0.451102093369963,-0.451102093369963,-0.451102093369963,0,0
3.00778038534179,-9.24923052302823,0.249506465172704,-0.341234321683264,0.0328747281362666,1.76562732854871,1.79354741334061,1.01750966086934,0,1
5.53186200532282,1.15320483064154,-0.571421775748585,-0.54366787508291,-0.611422175663605,-0.324462784968897,-0.582545075362635,-0.516022671156134,0,0
-1.08856434728162,3.5242466863259,-0.41850731265534,-0.415745261458185,-0.418854541948696,-0.439041190412472,-0.439041190412472,-0.412415016871901,0,0
-9.03524838438417,-1.81287245657061,0.957705815358633,1.41371132899208,0.949856096386313,-0.936076481153292,-1.14732715571874,-1.15192871511631,0,0
2.22930407314761,6.2245039343431,-0.480892227077762,-0.479410761935439,-0.496284649906489,-0.502077178612968,-0.502077178612968,-0.502077178612968,0,0
-7.77998524222083,-4.08632075009575,1.17502992672859,1.08718798347923,1.218909773848,-0.136636168748122,-0.213703491617643,-0.321696442447611,1,1
