"gene_id","tSNE1","tSNE2","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3"
"g_29799",2.16786879919215,-26.1487316222096,0.609503379245194,0.769790890613078,0.771406376864493,0.0700947831760386,0.0135395389577706,0.0228785172794367
"g_29805",-32.3767800507278,-23.7658318555715,0.874422438800647,1.01521586104645,0.961834734570076,1.30483242160886,1.68736255085309,1.578573121133
"g_29807",19.3810211348435,13.4255565973804,0.976521278287156,1.19116166791262,1.29920857222339,0.0128583064498865,0,0.082107917095505
"g_29808",-6.60497884286114,-33.3843568938009,0.479178549180911,0.772996319677161,0.564497757323691,0.0546011821468682,0,0
"g_29809",-9.38865324069736,31.256442790843,0.381164556763884,0.250863341882485,0.242319752352308,0.726688177806131,0.686777258039725,0.244691173483142
"g_29814",41.8763365727891,1.48273799913011,1.28090790396166,0.785976025638987,0.739032899015661,0.048434811275266,0.0934889255538596,0.0380098137505376
"g_29816",24.405135041162,8.71266498363421,1.02540377534153,0.990156217319448,1.02266434384886,0.0255974821205558,0.0399547666904878,0.0165649674874336
"g_29818",-23.2451325465516,-24.8290491562663,0.999151341667241,0.810150626268678,0.743904135097488,1.27468355859301,1.5202380444116,0.896466415210831
"g_29820",0.407970615245698,5.34507046348981,0.762975567577823,1.19759900668791,1.08757916122235,0.571959439386818,0.409330100155571,0.421931333847398
"g_29824",15.0311869713908,18.9246788870105,1.08975286983879,1.54708180386743,1.45066009210694,0,0.121226198906232,0.105507800401567
"g_29825",14.6368261095254,9.89668711885578,0.912384952856041,1.26736120378629,1.05952203111077,0,0.214335903241716,0.0819950252722981
"g_29826",20.7490784652034,-15.6572848102396,0.842143933425684,0.721308207782266,0.71699632435506,0,0.0588623774231318,0
"g_29830",10.3235569918177,29.7841377659082,1.62898443492663,1.6390592561566,1.69713708462719,0.163331360836823,0.226838250709464,0.319463762281113
"g_29831",-14.2475626453875,-27.9019975531778,0.332798472080596,0.90078003103831,0.878034837036627,0,0,0
"g_29833",17.5108736554415,-46.5587236298312,0.759749333347755,0.270225909177224,0.481582640817974,0.057523090237989,0,0.0858911093531973
"g_29837",-24.730572790599,41.628016170788,1.9673823230601,1.70040489416122,1.71527974106133,0.363058512927387,0.185274356528797,0.0930870794969614
"g_29838",-51.8041156485284,-15.174977675062,0.827570798386356,0.864749284387731,0.848742197518352,1.98328202532711,2.14687549535268,1.90461168618172
"g_29839",27.1189764783485,-1.5958780794972,1.0362186765999,0.827958595817271,0.759767834203287,0.027616219434918,0,0.314615417254392
"g_29840",21.2003152395466,-26.0185677200403,0.875244612766484,0.498513315079618,0.641510498494455,0.0443715759062763,0,0
"g_29841",19.574590867541,13.7297492693104,1.01883841934073,1.2107417439714,1.31380921920886,0.043797140767831,0,0.0517670484519523
