gene_id,tSNE1,tSNE2,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_14598,15.85970898,-41.97453348,1.873591448,1.471927106,1.41241599,1.972255918,1.928559532,1.888587567,1.915260311,1.837347515,2.077437703
g_14606,24.08850911,-28.17194198,0.95894135,0.554296259,0.586486933,1.189005947,1.206232375,1.195475358,1.19952234,1.018288389,1.109060256
g_14607,-24.15321871,-8.627625991,1.128993722,0.670737219,0.530625969,0,0,0.074667263,0.013148287,0,0.020005164
g_14609,37.00026146,6.720309007,0.344805148,0.167298722,0.11569104,0.586027199,0.389843056,0.314378164,0.520733295,0.548253887,0.577307588
g_14614,6.159128682,47.49053646,1.951650846,2.113986903,2.163275687,0.261995435,0.339917288,0.677332512,0.318575,0.246254037,0.198535577
g_14615,-41.12938256,0.614135358,1.274874398,0.946209995,0.998287767,0.086549882,0,0.042042062,0.427731913,0.482038336,0.106487354
g_14616,-25.23087612,-6.438381119,1.124018404,0.615549748,0.559840459,0.018104391,0.053821489,0.032771825,0,0.053980684,0
g_14617,-17.48502523,-5.667136458,0.878761166,0.639410581,0.789788292,0.057702991,0.129485262,0.0334322,0.11868096,0.02899233,0.045373839
g_14620,-13.45057524,-5.770900011,0.740141775,0.716115327,0.808690998,0.036618118,0,0.055172987,0.022786218,0,0.080612419
g_14622,-45.49735997,9.315495895,1.488580552,1.122672876,1.208559293,0.190700552,0.020189271,0.10337229,0.695242574,0.780082456,0.10605484
g_14624,8.615534402,18.86958587,0.755044942,1.105559436,1.005057846,0.403201365,0.518548156,0.445855212,0.331142128,0.297736444,0.29471703
g_14625,-41.11481699,-19.51852484,0.943575234,0.516717382,0.588008809,0.048110324,0,0.015892236,0.409357344,0.363197228,0.052296394
g_14628,-7.146740213,-36.97881338,1.027734267,0.286893239,0.189701935,0,0,0.030250284,0.108096315,0.040308756,0.094994552
g_14629,-23.06760109,-5.247807969,1.039200013,0.653693156,0.660022907,0.014921887,0.073640647,0.032985218,0.011258672,0.020365012,0
g_14630,-19.77805353,-5.947547922,0.924406092,0.685298801,0.643489886,0,0,0,0,0,0
g_14635,-20.31455459,3.670285646,1.037256213,0.853070647,0.955839799,0.361500244,0.167811912,0.160363171,0.072428947,0,0.208486772
g_14637,0.540009283,20.05840304,0.885789818,1.373302655,1.147969258,0.270424705,0.556904064,0.073709188,0.254154932,0.536032805,0.267406888
g_14639,-33.29646185,13.21203213,1.365749662,1.021952036,0.703386912,0.089810828,0.175807138,0.208650928,0.076847894,0.068942434,0.143548436
g_14640,-26.45237091,-8.723842492,1.150643232,0.627004033,0.480708725,0.111395605,0.059366104,0.147510302,0.033202531,0.088710396,0.051194213
g_14643,-42.57442925,-16.48796248,0.888748311,0.635529687,0.674949643,0.100533547,0.045072111,0,0.450910826,0.433093952,0.095268059
g_14646,-19.89268304,21.0760311,1.359588243,1.36366178,1.150899779,0.169030449,0.092299125,0.487619511,0.163989503,0.161939098,0.208028903
g_14649,-12.29671305,-16.18357914,0.760615762,0.571412875,0.646955606,0,0,0.051401061,0.007772094,0.021869574,0.032981596
g_14651,-34.23270411,-26.48319618,0.764999241,0.39863814,0.558347308,0.031876039,0,0.030134417,0.243291851,0.282203702,0.042301777
g_14654,-21.51582818,-13.46845711,1.001616386,0.590745562,0.493725795,0,0.020329787,0,0,0,0
g_14655,-22.62223599,-42.10845247,1.722866964,0.386960838,0.516016952,0.153129815,0.246792689,0.071174783,0.71011982,0.421581554,0.182904313
g_14656,-14.15268912,23.40367471,1.178512723,1.380996911,1.412462664,0.025290296,0.065972008,0.159961609,0.171784356,0.08519957,0.044303343
g_14658,7.781584821,-3.20681244,0.484378005,0.692274119,0.587007107,0.264917652,0.180496044,0.139220222,0.118835252,0.175246749,0.209005895
g_14661,26.42029506,-33.07052567,1.134503503,0.714576684,0.897434255,1.058183678,1.089821669,1.281290162,1.343323105,0.811405276,1.000775782
g_14662,-48.6002734,1.764710267,0.984630902,0.94168894,0.916577165,0.00702449,0.095182956,0.05255236,0.773040412,0.767215921,0.154142671
g_14663,-28.12982209,-2.674839725,1.175968249,0.702004736,0.634325492,0.081959426,0.018057733,0.092648724,0.067215225,0,0.102226457
g_14664,-34.89610858,-25.94845645,0.823713938,0.430525572,0.51944365,0.010477201,0.018396719,0.025991591,0.210435172,0.341551244,0.018590247
g_14665,-17.09361663,-4.491935578,0.865292819,0.688865546,0.854921575,0,0.006558026,0.107470468,0.020448713,0.039630221,0.038494186
g_14668,22.24317165,-35.43100324,1.241578404,0.953944819,0.985574702,1.212654659,1.272750537,1.349915734,1.487132377,1.041611278,1.244074947
g_14671,-24.03697863,-26.53686915,0.753666846,0.490336671,0.504839347,0.021790691,0,0,0.12327492,0.210910822,0
g_14675,-27.38111848,1.459277821,1.227120772,0.822679056,0.697892748,0,0.038640029,0,0,0,0.020428825
g_14679,-23.11881485,-27.82861963,0.781013426,0.572593518,0.481913361,0,0,0,0.026768529,0.199950347,0
g_14682,-6.393927703,-36.72971365,1.110623645,0.391050904,0.185092329,0,0.021025891,0,0,0,0
g_14688,0.294711418,52.91095989,2.230772996,2.616404156,2.731802434,0.257633703,0.288064689,0.609091211,0.471031497,0.356809749,0.265176912
g_14692,-34.71974262,-26.67828466,0.768113153,0.468525739,0.563805973,0,0,0.031168829,0.282475511,0.283921013,0.082799727
g_14696,-27.47797699,16.67184402,1.456322207,1.080158611,1.029183144,0.043044596,0.064772365,0.072125218,0.033253221,0.018659314,0.019867448
g_14697,-6.401971804,-38.09300026,1.001092136,0.198926101,0.110622029,0,0,0,0,0,0
g_14699,9.285870507,-36.22107351,1.054480831,0.931431222,0.525022249,1.689972449,1.861569404,1.457176739,1.829740498,2.296427307,2.261335432
g_14704,-40.74619523,5.078432614,1.394812993,1.121084059,1.132449956,0.081223772,0.000951798,0.106709564,0.589323051,0.433146018,0.085790247
g_14705,-15.34460194,-25.46459416,0.952776804,0.479184168,0.460156355,0.057342735,0.004940125,0.10197859,0.023115769,0.056060586,0.022142047
g_14706,-34.31371609,-19.07281415,0.817669138,0.556132369,0.662464489,0.059836328,0,0.054567478,0.269593024,0.278833824,0.035413727
g_14707,-7.123446923,-33.20995637,0.895228507,0.36376405,0.297634909,0,0,0.072664504,0.032275379,0,0
g_14709,-18.17498634,-7.034633036,0.841044775,0.667763946,0.629284186,0,0.005231578,0,0,0,0
g_14712,-1.439611201,24.92048418,1.374307249,1.30095933,1.492123324,0.468975421,0.619701126,0.472121799,0.33279161,0.477841008,0.169327271
g_14713,-22.4997017,-20.83230155,0.81398874,0.580264369,0.563718696,0.018754574,0,0.031623336,0.101445299,0.115352854,0.105573877
g_14715,-16.81962636,-28.60944314,1.063549552,0.448630737,0.454485847,0.068755268,0.011468518,0.069791265,0.018977876,0,0
g_14717,-11.5506797,-41.7942485,1.13286379,0.103257261,0.192642152,0.039011367,0.106683068,0.030233271,0.150415316,0.08823499,0.073760495
g_14722,5.685562648,-26.98622155,0.33307953,0.39734166,0.333803633,1.597376323,1.781248677,1.594169754,1.587851398,1.624325678,1.623016291
g_14723,-33.87642195,5.142341012,1.531446101,0.828462551,0.637473118,0.022871513,0.075616662,0.065884324,0.060746932,0.027869634,0
g_14724,-33.61708425,3.620135901,1.491538626,0.701105297,0.532309668,0.01489419,0.091199356,0.175400471,0.043304106,0.036533085,0
g_14725,-30.42112899,11.56746705,1.561804955,0.812096851,0.852584163,0,0,0,0,0,0
g_14726,-22.04154427,-13.02731966,1.02474912,0.610534114,0.502076128,0,0.009427523,0,0.012989833,0,0.019765792
g_14727,-28.34204638,9.425142775,1.316259464,0.895625611,0.837481619,0.017615488,0.037879681,0.090870431,0.033170745,0.069109518,0
g_14728,-23.44527051,-5.757405352,1.05356627,0.613756011,0.616221375,0.019874916,0.040439746,0.011473171,0,0,0.020501328
g_14729,-32.65162989,-21.48283934,0.693637004,0.582853356,0.723677935,0,0.020837999,0,0.153708792,0.315073346,0.038696445
g_14733,2.515582361,-46.26473016,0.686175369,0.881837947,0.818340392,2.443330623,2.399837619,2.535151459,2.32285873,2.300786972,2.47812733
g_14734,-15.33302085,-16.4600805,0.837834301,0.614367729,0.606003881,0,0,0.036053713,0.044168413,0,0
g_14743,-41.66379886,-26.88796579,0.867590098,0.548324668,0.417384992,0.031641911,0.008647856,0,0.524798551,0.622900163,0.134785077
g_14745,5.634335998,-4.640217503,0.531891684,0.750469669,0.546132111,0.150942702,0.217872793,0.134268931,0.136458643,0.155626887,0.131693713
g_14746,-27.75992601,18.36714043,1.577470705,1.104551056,1.112565357,0,0.033846986,0.067847203,0.036260707,0,0
g_14747,-15.03904411,-40.81718757,1.234664428,0.177689125,0.293432611,0.077765675,0.124579535,0.159616815,0.17548456,0.258820634,0.177349179
g_14748,-18.82022915,-29.8414854,1.18899597,0.566873453,0.331428106,0.030812972,0.021803908,0.067860947,0,0,0
g_14756,-9.252784693,-5.583863346,0.625186776,0.754362939,0.866550318,0.022993452,0.01555087,0,0,0,0
g_14757,-26.59743438,-10.92691344,1.145297243,0.574556042,0.486684605,0.043233739,0.043045383,0.091137745,0.015431433,0.046630933,0
g_14759,9.463427973,40.66996893,1.787384959,1.779031404,1.883655162,0.209771494,0.154583723,0.669927068,0.475819607,0.258197499,0.327184773
g_14767,-10.783326,0.256702941,0.794933197,0.879144642,0.867146038,0.026592501,0.024108678,0.218054732,0.07342469,0.024947219,0.023427377
g_14769,-12.79879752,-27.33717866,0.955848164,0.495134131,0.360068118,0,0.012851139,0,0,0,0
g_14772,-34.56245448,-26.20666505,0.779760944,0.339130123,0.586469377,0.063804184,0,0,0.312846273,0.298132729,0.036531088
g_14777,-13.44152975,-26.49055943,0.954051812,0.519111539,0.389880929,0.021408046,0,0.024480331,0,0,0
g_14778,23.65689047,-39.68333004,1.200685938,1.309868942,1.153064243,1.483379856,1.357203798,1.5650928,1.443371149,1.24350842,1.09963538
g_14779,-11.01541057,-41.99794162,1.042552084,0.039456555,0.189760295,0.033908849,0.082162914,0.093074461,0.186394043,0.160908905,0.188881257
g_14780,-7.124870216,-33.6988354,0.916673672,0.350311025,0.277087748,0,0,0.017135637,0,0,0.017925649
g_14781,33.22658264,0.727470331,0.395947418,0.162196265,0.183365236,0.589270723,0.514024292,0.968368149,0.729430714,0.284616369,0.346329303
g_14783,-23.34978005,-21.18484753,0.819803579,0.604488603,0.493475896,0,0,0,0.118438674,0.126180453,0.058412737
g_14788,-23.19460421,38.67097247,1.907290967,1.816805079,2.17798329,1.313921419,1.299092069,1.022891166,1.040485722,1.184419301,1.039705217
g_14789,25.70503481,-23.4931463,0.768343317,0.543845629,0.495964138,0.913720893,1.136235345,0.898281119,0.791848342,0.897001642,1.383021048
g_14792,1.276556696,15.82775189,0.773848148,1.101022944,1.08867035,0.354998023,0.304882638,0.195068996,0.267507297,0.387982483,0.157599394
g_14797,-28.50440009,9.86399518,1.357078462,0.92177811,0.852411977,0,0.017088875,0,0.027030192,0.041378866,0
g_14798,6.66221049,-44.41965853,0.87805094,0.940690467,0.879686222,2.10242668,2.099321858,2.333319327,2.168498515,2.061658426,2.158844602
g_14799,-47.31646557,-2.166872465,1.142421536,0.749174925,0.741243808,0,0.010945405,0.044774874,0.598430451,0.544287246,0.050072973
g_14802,9.217673296,-23.87578831,0.351600367,0.376066452,0.33842661,1.497156252,1.541448574,1.413589555,1.391710513,1.471088337,1.513879874
g_14803,16.16596741,-14.98438255,0.186891949,0.180827236,0.250441473,1.186536154,1.0250819,0.683773828,1.071810269,1.128894031,1.13075483
g_14807,32.47209731,-32.91525531,0.875963311,0.866407448,0.73719137,0.901715661,0.990135692,1.17468279,0.910698933,0.987065299,0.88012572
g_14808,-28.5210776,-32.66039918,0.775346952,0.339740146,0.547793036,0.013728931,0.018944617,0.016283534,0.145059288,0.137571837,0
g_14813,19.32047305,-33.47883167,1.039077738,0.867855233,0.853049022,1.400692374,1.354363387,1.218133032,1.277696546,1.297381667,1.686377134
g_14814,4.594190483,27.40582308,0.837042892,1.368236441,1.271571656,0.534346883,0.427274753,0.506300149,0.457211022,0.554646616,0.469534403
g_14816,-13.76430167,-26.3299763,0.96611004,0.52642406,0.392948138,0,0,0,0,0,0
g_14818,-13.74271721,-23.41632472,0.896809574,0.50535432,0.477712217,0.022911889,0.04058019,0.034833325,0,0,0
g_14821,-13.31312364,37.05825355,1.394874649,1.645077782,1.671928145,1.061091435,0.850310676,0.960086735,0.758583626,0.73721555,0.58502012
g_14822,-42.47668452,2.747454206,1.222618107,1.039083176,1.046239702,0.122459343,0,0.029270928,0.475637635,0.615818166,0.076441999
g_14823,-24.58224849,-9.526012894,1.101624018,0.630764501,0.510944404,0.063292818,0.036202774,0.072732832,0.033163905,0.09438517,0
g_14824,-37.76945206,-8.397965118,0.985821022,0.793147754,0.803831158,0.013699897,0,0.016527342,0.315791556,0.31331177,0.062305151
g_14826,-7.281646964,-27.48099152,0.811842872,0.509510722,0.302811072,0,0,0.070142085,0.052360688,0,0
g_14828,-34.82670539,-17.1015585,0.811800271,0.675731061,0.628827397,0.022289358,0,0.00827859,0.305990516,0.279080113,0.047671588
g_14829,-13.37778142,-18.22156191,0.720495193,0.459499389,0.604576588,0.049950277,0.045396138,0.038935537,0,0.089558597,0
g_14834,-27.92715037,13.40195299,1.371832508,1.030029382,0.920388572,0,0,0.03093068,0,0.020570092,0
g_14835,-23.48554305,-1.025400318,1.06228916,0.77216498,0.724525886,0,0,0.020129984,0.014570938,0.024217127,0.021536182
g_14836,-9.577492779,-41.93576039,0.923256508,0.023999791,0.187294208,0.046759641,0.054436084,0.053081134,0.172440624,0.137285733,0.016811542
g_14839,24.47448258,36.24288821,1.093446411,1.554672978,1.646078246,0.134979269,0.182812241,0.130145212,0.117678546,0.201327741,0.095972315
g_14840,-3.898491128,-17.16555582,0.587417072,0.700204164,0.527912165,0.027914435,0.047993293,0,0.038525187,0,0
g_14843,-14.99418101,-29.1373112,1.010695519,0.435366666,0.382605734,0,0,0.017300515,0,0.016740927,0
g_14845,-43.32944791,-7.884477097,1.07445639,0.704508791,0.769640999,0.080020071,0.025618363,0.013272987,0.459566322,0.479685705,0.049369612
g_14847,48.05977475,18.11091418,0.467203365,0.5204741,0.530663339,0.121227513,0.600687953,0.336574396,0.021561805,0.034896249,0.098774514
g_14849,-8.271728603,32.57169239,0.934227337,1.51917011,1.408998199,0.882667097,0.746650854,0.865878733,0.527561207,0.684182647,0.738438139
g_14850,-42.01949899,6.113261209,1.46410686,1.036234738,1.079126702,0.111340491,0.092367593,0.045044706,0.521255144,0.635643763,0.104691236
g_14851,-6.738279593,-28.92692216,0.931954279,0.426774198,0.319154381,0.008672974,0,0.14484404,0,0.015220977,0
g_14853,1.085776805,-8.244740689,0.63407342,0.808250416,0.625207775,0.162087137,0.120390963,0.169212567,0.128681921,0.043039877,0.06040053
g_14854,-17.69539198,39.39790581,1.430102174,1.952921579,1.888507086,0.911781372,0.922563956,0.845668948,0.876278822,1.014982351,0.873962615
g_14855,-24.64395927,27.36663276,1.737809038,1.451619852,1.353691816,0.051315015,0.304627085,0.197538852,0.120154239,0.169215803,0.160566364
g_14856,-19.175678,34.67853487,1.470385791,1.73554227,1.655771313,0.960183039,0.830602846,1.188806921,1.029080965,1.028780095,0.998096273
g_14857,-39.49991917,-24.44771584,0.811976007,0.49671895,0.462540543,0.023300209,0.013561849,0.033934957,0.414628114,0.360270318,0.099035279
g_14859,44.90720839,3.030309108,0.373179122,0.300289327,0.192982316,0.508364454,0.493738335,0.540639878,0.587399328,0.391366892,0.45512607
g_14861,-31.98307467,2.274192595,1.458627048,0.64013794,0.673879334,0,0,0.069889627,0.037243179,0.000384181,0
g_14864,-6.690201129,28.48483606,1.005568372,1.13587185,1.107159751,0.62542667,0.693573952,0.751826555,0.724418098,0.657286522,0.530626609
g_14869,-28.90911933,2.968504355,1.255048182,0.648487255,0.803316493,0.122890886,0.019099251,0.147073148,0.077036334,0.019639207,0.01892466
g_14870,-8.058982193,26.59149844,1.334216614,1.323018364,1.130951057,0.624453613,0.559745799,0.503657515,0.599624819,0.682910151,0.656840948
g_14871,-30.91789048,37.69474292,2.192784805,2.745011424,2.62911774,1.349449152,1.662703438,1.284831296,1.515439597,1.786451776,1.53556378
g_14873,1.752294193,39.59354434,2.016286484,1.589497734,1.559982375,0.123973749,0.07388031,0.173786579,0.129364694,0.057037024,0.086709617
g_14876,-27.8598693,-31.09889683,0.762594997,0.41524453,0.454704797,0,0,0,0.100011242,0.252825614,0.015564697
g_14878,29.76426156,-24.47813,0.941125862,0.595741077,0.569256599,1.027346753,0.965626847,0.804869415,0.88771613,0.789734521,0.892514218
g_14880,40.77088743,-1.76899016,0.54732172,0.3046329,0.234824421,0.551635631,0.507337241,0.586466225,0.459883506,0.336206689,0.562363536
g_14882,11.69820279,19.89637512,0.890511725,0.91992644,1.09719999,0.497652548,0.565760243,0.344693817,0.368314225,0.599488318,0.358225232
g_14883,-42.64881893,-7.800099172,1.050059467,0.764708321,0.763321953,0.074893569,0.008933429,0.007244934,0.408029383,0.46657745,0.043339089
g_14884,-29.28164346,-1.368185186,1.23746959,0.707056894,0.631694836,0.062849998,0.100239203,0.058616556,0.042536924,0.07514898,0.036521905
g_14886,-6.543903759,-34.78154171,0.944823164,0.33128028,0.205507777,0.022818772,0,0.074657755,0.014127648,0,0
g_14887,21.29190593,-40.58458339,1.195183167,1.453067386,1.402324862,1.559473898,1.585114464,1.620081239,1.64543291,1.535428832,1.016247684
g_14889,34.08554137,-28.61831325,0.87807653,0.769237561,0.98897633,1.03815908,1.252213322,1.068973966,1.023148299,0.600288915,0.613340985
g_14891,-33.16925088,36.06797959,2.926420055,3.279623341,3.216483749,2.470968477,2.503962404,2.167540452,2.364179133,2.518745764,2.381171965
g_14892,6.516310099,46.60326549,1.99362797,2.068257963,2.163578583,0.347708516,0.193137126,0.711749038,0.355682495,0.254796209,0.249522428
g_14895,6.696419017,6.471717745,0.634112451,0.834120536,0.725047,0.346240669,0.324180353,0.287914318,0.235334991,0.268641614,0.207152688
g_14896,-10.49788142,-25.57555603,0.817573566,0.476857703,0.412641956,0,0.036556241,0.065875367,0.016847054,0.091190555,0
g_14901,16.29909311,36.80617236,1.526349734,1.623192725,1.6921997,0.101827809,0.0846424,0.313960394,0.172226263,0.211599177,0.136239089
g_14903,-30.94829433,10.17317871,1.336857202,0.95676009,0.783905079,0.096961778,0.023960338,0.17141839,0.05927215,0,0
g_14904,-24.72796004,5.654811462,1.155025998,0.943878286,0.77625773,0.085404401,0.095302236,0.105421614,0.16395854,0.094048158,0.019018199
g_14907,-33.59086741,20.14283122,1.698858428,1.023818197,0.788082635,0.156270132,0.135346723,0.390143476,0.424284643,0.446715446,0.164466769
g_14908,-38.60058124,-11.95197527,0.956427489,0.660695615,0.816351418,0.019326114,0,0,0.313904745,0.342016821,0.053957672
g_14909,-32.30101822,-19.62781835,0.85976238,0.511678459,0.623366948,0.022952672,0,0.010006794,0.194810061,0.28416579,0.039905645
g_14910,-16.04657605,32.28727676,1.498204339,1.56637539,1.355336197,1.022500913,0.81262509,0.994990074,0.91733969,1.020017897,0.91903487
g_14911,-6.573051372,-5.719033966,0.481249231,0.810651417,0.825028969,0,0,0,0,0,0
g_14913,3.438130287,31.29203836,0.958413216,1.619166507,1.602757061,0.504309212,0.56186538,0.36855928,0.335287961,0.410216252,0.460191728
g_14914,-28.10984756,-8.280185368,1.216806891,0.563692486,0.548005694,0.022486933,0.052695096,0.138574245,0.054275905,0,0.096541227
g_14915,-23.92272729,10.28404969,1.109913368,1.026693715,0.907128762,0,0.069836011,0.032341901,0,0,0.0152063
g_14916,-21.68782422,2.522033335,1.057703257,0.951629768,0.740855847,0.022406099,0.039828385,0.031935358,0.034942735,0,0
g_14919,-14.84598958,-4.658274426,0.787408895,0.787317623,0.784980194,0,0.022100361,0.066457499,0.016926423,0.036495952,0.062639134
g_14922,-21.86103481,26.81181848,1.90911807,1.182562607,0.820738509,0.235002683,0.208769372,0.541186829,0.372960214,0.340410996,0.385479899
g_14923,-33.05140063,13.55794206,1.467299018,1.022416122,0.824812609,0.050418814,0.064726345,0.187803202,0.252862736,0.101436704,0.111238647
g_14924,-45.1664218,-7.197247953,1.030025167,0.807890368,0.766265876,0.132807337,0,0.039533881,0.452172678,0.516730333,0.14680222
g_14925,-26.23096567,-19.57611074,0.72464691,0.616489167,0.611547431,0,0,0,0.063052121,0.178934379,0.013722199
g_14928,-6.653160911,-9.022020019,0.550666708,0.641422547,0.819617101,0,0,0,0,0,0
g_14932,4.375129597,6.649274549,0.646057035,0.906195787,0.772647379,0.252433577,0.387025507,0.214317344,0.242376673,0.204162867,0.164166605
g_14938,3.296365413,23.12224978,0.925634907,1.271792159,1.331429159,0.473031562,0.543069882,0.23367293,0.298682599,0.522597318,0.30108797
g_14939,-12.6437495,-3.121897172,0.800711787,0.777292163,0.872209143,0.100571446,0.007154805,0.035922593,0.069588185,0.183585838,0.039209814
g_14940,-10.66015007,0.04647148,0.794710435,0.824839327,0.846386354,0.057108998,0.037921471,0.264661071,0.054278971,0.099724828,0.057703371
g_14941,6.808597338,-43.74235991,0.832748858,0.932146398,0.920391702,2.16202526,2.162077578,2.155471571,2.085777222,2.145164696,2.184827452
g_14942,-28.36715294,-6.077958437,1.176923265,0.6459542,0.556946709,0.019459019,0.063759187,0.093721035,0.05257814,0.017097226,0
g_14943,16.07568878,43.77814126,1.710496314,1.840481296,1.956700423,0.122783204,0.108086495,0.201396305,0.301816875,0.190966145,0.077859706
g_14944,-12.17759893,36.75892063,1.061522556,1.746143979,1.664083868,1.027541511,0.814078441,0.796366988,0.80911334,0.87628708,0.609717744
g_14945,-5.424357517,28.83766345,0.899999817,1.243357101,1.213709813,0.66362414,0.636156482,0.730157831,0.637382644,0.650676759,0.525633234
g_14946,6.734825221,-27.79978206,0.442816099,0.449033849,0.484957617,1.681867717,1.707934439,1.610760093,1.604811686,1.560678361,1.682940821
g_14949,-44.18916734,-17.98261756,1.090659316,0.634088549,0.597922583,0,0.013985952,0,0.432425843,0.489167597,0.019080964
g_14950,-13.14091876,-33.35383939,1.004719152,0.360156059,0.342696595,0.094333097,0.019433272,0,0.067491178,0.042029447,0.050140306
g_14951,-0.813504747,-9.819522109,0.438853284,0.863500765,0.606932269,0.050742355,0.019228486,0.130802232,0.148998213,0.108885553,0.025795604
g_14956,-28.86841457,-32.81011513,0.805499431,0.313123434,0.486649059,0,0,0,0.223243806,0.096207973,0.025637196
g_14957,-22.43971334,3.895176282,1.102049635,0.952324489,0.827445526,0,0.010468298,0.017731407,0.052110388,0.021274082,0.019572372
g_14958,-28.61532074,-22.86536254,0.735108445,0.520049152,0.626661811,0.030745811,0,0,0.424259301,0.135701475,0.054985148
g_14961,-23.88850953,-1.42126302,1.103098908,0.719366261,0.787334064,0,0,0.011533229,0,0.020298289,0.031779577
g_14962,-36.60721058,-31.95789737,0.749935334,0.391541636,0.330617884,0.02032357,0,0,0.325264989,0.305594893,0
g_14964,-4.813753327,-24.56458294,0.809457492,0.412269987,0.390798618,0.224283861,0.018852725,0.013307526,0.085833375,0.092564158,0.036589775
g_14967,-24.23957632,-9.299845361,1.087903032,0.675375379,0.553806472,0.089361373,0.020050784,0.037557962,0.047169689,0.031456941,0.111944345
g_14970,17.59317223,-0.38511363,0.17541932,0.360495904,0.408567937,0.882069856,0.649888475,0.807115142,1.274886921,1.452896441,1.726722271
g_14971,12.68731376,22.52014735,0.784351928,1.134062365,0.984841332,0.442055145,0.371463721,0.660181637,0.657791235,0.435160228,0.525990409
g_14974,8.530613883,-43.16421689,0.974062705,1.216905922,0.785067613,2.115360745,2.414426034,1.945007343,2.168890975,2.254848704,2.321211707
g_14975,-8.01817743,-38.80537698,1.050280936,0.194509624,0.043689939,0,0.057626171,0.088408279,0.103507137,0.078254487,0.170012511
g_14976,-43.06257108,-12.99841093,0.866251649,0.788045563,0.747484055,0.048312817,0,0.106986318,0.480779788,0.419226744,0.022335976
g_14977,10.68952178,-22.66741337,0.45332094,0.341913271,0.241476251,1.346705998,1.420866877,1.348700611,1.324023695,1.226271599,1.580766207
g_14979,43.62853488,3.409415856,0.586131957,0.278083127,0.227610879,0.473826973,0.587730154,0.509427947,0.435430411,0.609196106,0.339671812
g_14980,-17.77831556,22.97771658,1.290148137,1.360748229,1.210342174,0.034746338,0.105404579,0.245161636,0.033297068,0.079362888,0.057587376
g_14981,10.52237119,49.2441813,2.009799054,2.077363908,2.186429792,0,0.115931871,0.459876276,0.117854053,0.111970858,0.251506574
g_14982,5.65035736,47.7710848,1.990903288,2.164080727,2.126433129,0.291480296,0.280581329,0.565506504,0.4541737,0.325797986,0.208370133
g_14983,-40.72201928,-6.309401049,1.114584299,0.784291343,0.752973623,0.061326923,0.038889476,0.096433765,0.343910352,0.406113511,0
g_14984,-19.45641228,-10.16017933,1.055477222,0.553665218,0.676158687,0.035474166,0,0,0.096785961,0.095910682,0
g_14986,-3.127090757,10.3011341,0.884160955,0.903184164,0.7815669,0.163331063,0.375994283,0.358211336,0.302827507,0.272104426,0.299232863
g_14987,-9.032198422,-28.47312741,0.845783684,0.437363012,0.337791195,0,0.012078867,0,0.037056991,0.017729323,0
g_14989,-10.01042302,-40.20508863,0.876025137,0.146628427,0.259214123,0.05499127,0.144492634,0,0.141096236,0.142223602,0.03994011
g_14991,-38.9150965,-25.12118167,0.855105986,0.388663785,0.495768919,0,0,0,0.319116266,0.329044401,0.074067844
g_14996,15.78619451,40.32372292,1.711977743,1.735345051,1.832288158,0.064216814,0.186439845,0.432315113,0.141134207,0.121395681,0.07968582
g_14998,-0.642253332,-1.129289119,0.699635788,0.692935443,0.513222529,0.139431029,0.291479186,0.082821979,0.055329012,0.193641546,0.05238725
g_15000,13.88931256,34.41334463,1.597100179,1.504098773,1.552272134,0.142232053,0.162524082,0.448012285,0.19441887,0.155710341,0.107264932
g_15002,-19.33318552,-12.24106464,0.984778546,0.643765059,0.618516986,0,0.019417075,0,0.007719194,0,0
g_15003,7.823168145,22.27831755,0.568095485,1.162242957,1.070589311,0.452802079,0.633118859,0.399908627,0.447431241,0.632503453,0.542687775
g_15007,-15.98007726,-23.04414498,0.939880116,0.556451824,0.466444533,0.010090817,0.010399188,0.028210411,0,0.006119324,0.011593278
g_15010,-26.61004548,8.380248013,1.255763704,0.876948308,0.862340184,0,0,0.016554934,0,0,0
g_15011,-23.35968072,-2.910186297,1.092117792,0.735976189,0.698365567,0,0.014146986,0.048357889,0,0,0.135525407
g_15012,-8.393857914,-26.70249328,0.878259704,0.48616472,0.359048678,0,0.039414912,0.074546202,0,0,0.057351107
g_15013,-5.586669414,17.50621488,0.847347557,1.31908775,1.233410017,0.317809574,0.16636646,0.335891577,0.338770347,0.176726312,0.189607083
g_15016,-31.11142684,5.01414914,1.303657914,0.838706002,0.672649247,0.184857453,0.064199207,0.164173449,0.126592093,0.069547484,0.052947751
g_15019,8.546066341,-28.89586249,0.5358443,0.547996963,0.595682245,1.627056834,1.62884029,1.717823611,1.7041399,1.449755858,1.511251758
g_15020,-23.44284137,16.29150501,1.260109781,1.18107412,1.122700346,0,0,0.056909042,0.031539743,0.022439919,0
g_15022,-5.543345511,-18.29728989,0.692356321,0.679404273,0.558199356,0,0,0,0.017829789,0.021331145,0.016255088
g_15023,-14.62525878,15.92944353,1.012327494,1.281851253,1.273710342,0.038188832,0,0.042146518,0.010850957,0.012095339,0.070321636
g_15025,-26.51177935,-0.056563086,1.187419101,0.731003322,0.693989468,0.021429129,0,0,0.013974598,0.091359502,0
g_15028,10.91059512,-20.37438201,0.246765624,0.224944373,0.299138875,1.374773762,1.320382798,1.379834491,1.203109181,1.264092702,1.435338711
