"tSNE1","tSNE2","Nitritation_3","Nitritation_2","Nitritation_1","Anoxic_3","Anoxic_2","Anoxic_1"
-6.83349129940969,-21.0145222950906,-0.641512264340326,-0.626177967114639,-0.534371450557937,-0.641512264340326,-0.641512264340326,-0.641512264340326
-22.9640318504587,-7.17370598947698,-0.66125255357152,-0.636454538058998,-0.684225828497444,-0.721258830344324,-0.721258830344324,-0.721258830344324
-25.4118041717767,15.1785330019742,0.8365789795562,0.773487622754772,0.975594579056162,-0.657754833582051,-0.657754833582051,-0.637551284823599
-20.7264681270289,-5.34141879800993,-0.640719676089258,-0.644988339348405,-0.651894606417234,-0.733412908735542,-0.733412908735542,-0.717810292862591
-3.32749198680926,-23.5297671206004,-0.454392847627273,-0.525636519981591,-0.534952223099558,-0.683303656267104,-0.68278763454068,-0.661973098374948
-25.2744743457559,-3.34617261962866,-0.708119017468299,-0.706970194657788,-0.691800576794892,-0.727284344951943,-0.727284344951943,-0.684270885751371
-20.3142631975208,-3.7268561775766,-0.629065689494078,-0.669961660380743,-0.644948897461436,-0.721562178587955,-0.721562178587955,-0.721562178587955
3.60007107798136,0.218091707556448,-0.333787226040681,-0.495326310061699,-0.525529487720084,-0.690298665975955,-0.7244471118574,-0.724499206773864
-1.24864686021528,-21.2943724678216,-0.593309603113068,-0.350685951553406,-0.351266845540524,-0.634215100878246,-0.647736168823203,-0.616273212309872
-22.9199547209544,-2.79918542725443,-0.677267193115621,-0.674673885797292,-0.640430587069686,-0.720530249292653,-0.720530249292653,-0.720530249292653
25.9724714238361,-0.24689153776798,-0.4305631728587,-0.43045403110182,-0.28022571442376,-0.901102771919869,-0.902304364123672,-0.908028843700707
-21.8051454388965,-3.0085804672358,-0.657508465145822,-0.68437236322209,-0.651519726141172,-0.715139341329037,-0.721189717592859,-0.721189717592859
-6.7190256898476,-20.7979762224461,-0.614555428791588,-0.613806942261958,-0.615482837609085,-0.627042115958202,-0.623519562097623,-0.620036031557618
-22.6341298892836,-10.4797294883895,-0.65852181372579,-0.572660940859356,-0.662387022611677,-0.710563219116886,-0.710563219116886,-0.710563219116886
-23.766863034358,-8.37391057460892,-0.670390115832116,-0.612201414457361,-0.674249241995945,-0.72234962380342,-0.72234962380342,-0.72234962380342
-21.9144382361379,-2.1511650406213,-0.66416407720229,-0.684765331247993,-0.630802442379792,-0.712999642797193,-0.712999642797193,-0.708017666406355
-22.5803254066747,-11.6164257680989,-0.65903101436172,-0.499980108734208,-0.680295806111673,-0.680295806111673,-0.680295806111673,-0.680295806111673
-21.652240566806,17.1103974391595,1.30912400647177,1.24260566406221,1.4638794731047,-0.68649438500349,-0.68649438500349,-0.68649438500349
-22.9196020250593,-4.67812297154526,-0.668392984356067,-0.65609008882933,-0.657320662139747,-0.72660036270365,-0.72660036270365,-0.72660036270365
-21.3377926982623,-2.27386483605449,-0.646839787375333,-0.679634404221731,-0.626186054573259,-0.702027485206994,-0.716611319969324,-0.716611319969324
-20.3843195797269,17.2331286169747,1.68106377398809,1.48017881574503,1.08009845021568,-0.687663582676209,-0.687663582676209,-0.687663582676209
-22.6363124164028,-3.99810777591441,-0.65935326882064,-0.656367124581908,-0.647681029406826,-0.709169857704791,-0.709169857704791,-0.709169857704791
-22.2334014614557,-0.892056092213827,-0.666331020604144,-0.679457975156958,-0.586810608517098,-0.695488257274894,-0.711076182105171,-0.711076182105171
-17.9803510643425,-7.21787491195418,-0.585917097437112,-0.633112392730348,-0.674769585999483,-0.716343651299579,-0.723174587533772,-0.723174587533772
-6.9944392032514,-21.8435332197232,-0.535843936996735,-0.65509601629456,-0.595566582583302,-0.601265653325904,-0.652722236626843,-0.652938911063831
-19.7400010224955,17.559794985348,1.69938967281006,1.45973356765584,1.56684219481628,-0.694054602655075,-0.672007189766585,-0.694054602655075
-21.6849668567738,-2.99720213579463,-0.651390733804223,-0.660910831549289,-0.632855958685537,-0.700916481579009,-0.714004096306434,-0.714004096306434
-18.9172400571295,-9.30120200093027,-0.590824259380918,-0.583188946178502,-0.666612631823822,-0.718200978420712,-0.718200978420712,-0.718200978420712
-22.2754543593289,16.0464557447233,1.34116944016875,0.945070016400775,1.39192661712946,-0.678192453654905,-0.678192453654905,-0.678192453654905
-18.1880081997294,-1.64286485377543,-0.576481183883613,-0.676650764039329,-0.544275257471045,-0.726263466232183,-0.726263466232183,-0.726263466232183
-21.6284795851787,-2.11589934071601,-0.662259603690393,-0.70725914284864,-0.64477312937811,-0.70725914284864,-0.70725914284864,-0.70725914284864
-22.0919806211782,15.892544061083,1.45907607524688,1.07372664067334,1.15524219492403,-0.682964413930433,-0.682964413930433,-0.682964413930433
-20.5371498632252,17.6323240533712,1.52733739069648,1.47073264096744,1.3737370604519,-0.689284983784983,-0.689284983784983,-0.689284983784983
-19.9307782054423,-3.19478779064127,-0.618040196083149,-0.681844064180275,-0.642309139469732,-0.71159189969215,-0.71159189969215,-0.71159189969215
23.1068415364105,8.12774578325503,-0.306167707397965,-0.451373195800927,-0.448357053142172,-0.916161483744618,-0.914930725074252,-0.931602032137535
25.2280496487593,3.56499819524718,-0.395119725211085,-0.391374635083091,-0.368790351252317,-0.930124213970076,-0.930436996679468,-0.933676989712047
2.68829541099871,-3.23022818635685,-0.447662174995089,-0.484105688299106,-0.49790792686517,-0.734602499796614,-0.743438639716786,-0.731754863594312
-0.122440984657677,6.03439453823893,-0.431142743001953,-0.573138372704382,-0.333236333491283,-0.747302010106557,-0.750009047241845,-0.772479183787481
1.93119467899402,-4.06292672713517,-0.497942595486917,-0.462919432806794,-0.484851940908354,-0.758627054388379,-0.741316137230832,-0.758424983595682
-4.20127817211324,3.43268658082089,-0.557867089205291,-0.50176324223523,-0.457028162410044,-0.760939035109821,-0.750730371619669,-0.755427633659476
2.27881098746599,-4.26776610334939,-0.494097893892709,-0.453148258140701,-0.448436068193206,-0.739050303750257,-0.771984927867132,-0.768770122557014
-20.166239376892,-7.16240076796917,-0.622777183408245,-0.632168021591504,-0.664926370424781,-0.717587546397086,-0.717587546397086,-0.717587546397086
-17.7281297590114,-7.69394761466493,-0.583755343814557,-0.633935911286028,-0.629203542246526,-0.73242274996281,-0.73242274996281,-0.73242274996281
-0.33483587093955,5.55190521993621,-0.451863442951126,-0.592528437922858,-0.402044363018838,-0.780541482254287,-0.793299517077662,-0.829608204285164
-5.6472322969515,3.78956451620806,-0.591207881988459,-0.518679962899423,-0.460506737720435,-0.81021383721013,-0.77767984898905,-0.75226933279461
3.50355551778843,-5.43493781443368,-0.479220411174504,-0.333282074289,-0.432801480714321,-0.764015322664499,-0.817603268430573,-0.788330598904722
-4.69784496049561,-22.713349037897,-0.522089927829618,-0.564813797868221,-0.545194202898033,-0.653823656735182,-0.606645593072505,-0.66954835967666
-3.74153470866761,-21.5869199863616,-0.526844739352549,-0.499966804677108,-0.54844885966533,-0.642961540095458,-0.646482611129807,-0.652943581294007
-25.6233495007909,-4.79928116049356,-0.711056741456795,-0.646171498269502,-0.682722145830411,-0.7003938314405,-0.711056741456795,-0.711056741456795
-22.3053734786641,-6.60677939261927,-0.645200159314537,-0.64164662164191,-0.677042744583543,-0.704482335961946,-0.704482335961946,-0.704482335961946
-21.0303534890613,-4.2087897949733,-0.647557263082064,-0.65213249325865,-0.637157681404648,-0.72667427732514,-0.72667427732514,-0.72667427732514
-23.9998965850881,-8.9636236844317,-0.674919677552295,-0.600126526388497,-0.688778184922242,-0.720252791114367,-0.720252791114367,-0.720252791114367
-22.3519816957948,-5.64017030414662,-0.656635400395847,-0.665595643665399,-0.682834044027264,-0.71556661790634,-0.71556661790634,-0.71556661790634
-20.6884974684299,-3.68406215382902,-0.639328901084205,-0.664744619217889,-0.636852326570344,-0.725962126168854,-0.725962126168854,-0.725962126168854
-19.744250681207,-7.54695349603852,-0.626031849912564,-0.625606102246955,-0.643621518998032,-0.728465983066445,-0.728465983066445,-0.728465983066445
-23.9700009940852,-3.19205058825027,-0.672831880346832,-0.649833421549932,-0.630614270617556,-0.691445535169427,-0.700819824089994,-0.7118179917166
-5.86913702143939,-22.6423645586634,-0.5905405221165,-0.577596245802571,-0.486576306632914,-0.659967970117963,-0.658209058535164,-0.59515846821712
-6.65891078079239,-23.2756782181703,-0.615606221756836,-0.567125230218401,-0.498594359046993,-0.613653210200575,-0.65889724558809,-0.464577926774097
-21.6530129178822,19.0830604667991,0.929740191290314,1.66051493286914,1.51505733198898,-0.688232469783511,-0.688232469783511,-0.688232469783511
-3.83028904766853,-22.4564428935205,-0.510302736675226,-0.538850504788472,-0.52273996946427,-0.632103562084484,-0.653111413658781,-0.66141808644503
-24.9014972653775,14.5547677653406,0.95577484496446,0.827884778004579,0.745356872669221,-0.658150279350894,-0.658150279350894,-0.658150279350894
-5.09844029657409,-22.8397203354278,-0.554737311477572,-0.56349501736438,-0.472837678407411,-0.67141588762481,-0.642828319951915,-0.646498105888527
-1.88335176879832,3.31736676183537,-0.498733564303471,-0.569667133223565,-0.453595921434406,-0.754785378662938,-0.813304360512366,-0.819202896251356
-3.0094764609252,-4.17647895520452,-0.578004815466939,-0.513524405094808,-0.555653799953661,-0.77656353928556,-0.779160931048265,-0.779339570086213
0.319579070935479,0.14145945441104,-0.46433524934473,-0.576485179316716,-0.526917059314429,-0.811095239833366,-0.73731675879031,-0.8064645841747
16.3219976301877,-3.20857496810138,-0.471089201102901,-0.323782787878153,-0.483028536290807,-0.833144812220676,-0.832442651863101,-0.841953803602539
-3.05869148339757,5.70828099832065,-0.530788450665357,-0.617928232293647,-0.396389111502446,-0.76152367661071,-0.7820719262821,-0.808611941571677
-3.12594124671454,-1.37387997459658,-0.512266812540116,-0.58212669168211,-0.54900955308678,-0.8105082009839,-0.748976999252637,-0.807997954659636
-2.10330704426021,-4.13489397387713,-0.564392017763724,-0.491887852106329,-0.549567884132774,-0.781910594620414,-0.803751239208081,-0.817121719925271
-2.524152872381,1.53649650262425,-0.507411317646352,-0.56778340857567,-0.489986407340285,-0.815369728392936,-0.770542759102667,-0.786447479347307
0.632280664033028,2.74226308550379,-0.447466306839594,-0.535359504363457,-0.46127929551025,-0.794098451159141,-0.821632705174875,-0.80931675898023
-5.13684170031472,2.37883512877961,-0.56645254507521,-0.593743073178289,-0.473039899725262,-0.795628977978686,-0.792802630449893,-0.800629166838962
-3.39798962466596,1.95305770837094,-0.532281378391799,-0.553437441483479,-0.48082853125444,-0.817538519269753,-0.769045363782499,-0.769349139570466
0.496173388929507,-1.40835619489729,-0.449709660436915,-0.512634466994009,-0.564746357805244,-0.763618778360783,-0.803035131779875,-0.791794238883891
2.49855046293007,3.41419713683209,-0.419510828766974,-0.636513321400777,-0.437084440161168,-0.805603462452761,-0.830746616334517,-0.808499909570719
-4.38364510621046,1.05116574107117,-0.535309564717164,-0.594941384135501,-0.48543758498989,-0.797448743682379,-0.805605632270505,-0.748557405556755
1.44803349927539,-0.687007097617897,-0.428731768360796,-0.571002972327678,-0.613427151683568,-0.759446383420408,-0.781374127337066,-0.740023437379239
0.112231110834985,5.42976410679829,-0.47096273218603,-0.511602602989429,-0.375947375177011,-0.773673649135098,-0.786419235369659,-0.819162138650908
3.15419635799727,-5.1132041530121,-0.4577986862299,-0.372332684186761,-0.456654366546364,-0.700064756008158,-0.809378051878238,-0.837580144802279
-4.85101384616149,4.13843880651209,-0.576644621086777,-0.523469819196087,-0.443763384830401,-0.790663470907434,-0.796681784666884,-0.80581890079719
-0.0143508338609827,-3.41750990688418,-0.531706011876952,-0.501497299888623,-0.496127609055241,-0.801279176311016,-0.767563231817261,-0.809208813953908
-7.05965058063014,1.28217787142936,-0.616368668818768,-0.588333668453013,-0.503795720318954,-0.732346826485091,-0.728124496978875,-0.775838788551018
-4.96490734970081,4.12857711612136,-0.575140454873397,-0.50457859617457,-0.445826518131561,-0.807964381002336,-0.787445333286995,-0.787599888427047
0.553344969069618,5.2329590833716,-0.493249708909549,-0.464959314703495,-0.399476427597172,-0.77989884021566,-0.777074503245017,-0.796309061324984
-5.1129617453715,4.72165930419873,-0.594145110369036,-0.50113190716572,-0.417467506328818,-0.814209777977597,-0.829848829772088,-0.835826185612105
-0.572819864965181,1.44180437006964,-0.471753731929673,-0.559779566358857,-0.490613207870341,-0.790880327925177,-0.789406095080203,-0.790891480267808
-22.5694818104085,-1.56138613651938,-0.674273800040874,-0.67211557527517,-0.610286698673847,-0.710278558127271,-0.710278558127271,-0.710278558127271
-20.5447282523755,-6.46725597902266,-0.632386131244584,-0.636409431067678,-0.66562557295575,-0.730505434071876,-0.730505434071876,-0.730505434071876
-18.0672225727953,-8.02710111549724,-0.591671737656432,-0.624565535454684,-0.629828056831461,-0.722303711084642,-0.713632675437593,-0.722303711084642
-23.3880128667611,-6.21187311489104,-0.676583538874833,-0.655015566587956,-0.685541696316496,-0.723734757828335,-0.723734757828335,-0.723734757828335
14.7125657690793,5.33959606135356,-0.443257121563795,-0.492437495405358,-0.453115850322958,-0.904526371881982,-0.889654800366209,-0.893434474269514
25.4252735658014,0.224454460055225,-0.451172452220238,-0.460364312699321,-0.32646503851322,-0.911918100420634,-0.89484438211104,-0.900544299290122
21.8638999811697,3.61268784764761,-0.370353158484203,-0.394950375371039,-0.417411277962638,-0.883320939796878,-0.885122177222787,-0.885133882778884
25.0141339015106,2.40479772160136,-0.393972610020881,-0.426790196113534,-0.350954784267628,-0.882040945082152,-0.886053209566961,-0.89636055728988
14.5908474439778,4.49508444429782,-0.453787848593626,-0.477087354153855,-0.43530861392846,-0.881600370297414,-0.881373304182771,-0.884449040202922
16.4991905099159,-2.09811067808693,-0.496044103831033,-0.375194275993958,-0.453595707630867,-0.85953334974468,-0.873370141060022,-0.843656214820731
13.3538856508698,5.13798376530059,-0.44935678589681,-0.483923968343275,-0.389397467194635,-0.885851281255065,-0.888056798660331,-0.88527093108405
23.3537239299776,6.86319367757403,-0.337122878431139,-0.478062449823287,-0.401343176334977,-0.890378583213088,-0.89275105945284,-0.898845856668008
23.8152163431785,9.25458159026296,-0.267773628790909,-0.520998527608063,-0.403930938634428,-0.894680716119069,-0.881810614931617,-0.894394803131766
25.5585915086397,-1.8089845803676,-0.44040282505966,-0.30392850978655,-0.279525274224593,-0.919147549964264,-0.922351537898752,-0.926948503494552
19.2453025718458,-0.0338212712866847,-0.460184026238747,-0.332999648787668,-0.447551457312186,-0.908784089139558,-0.908565488495102,-0.908581890042682
24.6197105053286,3.00413290712156,-0.391543679313394,-0.42457829401249,-0.361929878693607,-0.914393045127499,-0.902473990984776,-0.896613494669341
