"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","id"
191.374535889887,-0.172940529766231,0.392953139243903,-0.440104716045769,0.659861266402684,1,"Yellow_vs_Dark","OTU118"
0.139660409392827,-1.25724310463257,5.26790435362004,-0.238660958938748,0.811368492241403,1,"Yellow_vs_Dark","OTU119"
1.96137669033268,0.745403617863103,1.20824621448174,0.616930232372245,0.537280744787564,1,"Yellow_vs_Dark","OTU58"
2.08388862769316,0.676329299392975,1.46014390016358,0.463193592985736,0.643225608290672,1,"Yellow_vs_Dark","OTU59"
0.642149521446013,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU50"
3.89842597914276,1.48977111049936,1.01507263420498,1.46764976248834,0.142199383435565,1,"Yellow_vs_Dark","OTU51"
0.893677727198325,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU52"
30.1529252652567,-0.114030990553154,0.412438528592764,-0.276479966462461,0.782179444647041,1,"Yellow_vs_Dark","OTU53"
8.22007015731082,-0.648128595003859,0.838864207227352,-0.77262635527874,0.439743542303666,1,"Yellow_vs_Dark","OTU54"
0.96274075501219,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU55"
0.515314468202336,0.616712229579928,5.2338494068993,0.117831481503265,0.906201184669315,1,"Yellow_vs_Dark","OTU56"
1.84599580503911,2.17182784837408,1.58268249354164,1.37224481678197,0.169987238016035,1,"Yellow_vs_Dark","OTU57"
1.31014345273248,0.190710369739023,1.56172182148178,0.122115454311879,0.90280758270877,1,"Yellow_vs_Dark","OTU105"
0.0785089832764277,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU104"
21.7234200396109,0.449722985484301,0.699734229477733,0.642705425201173,0.520415260079057,1,"Yellow_vs_Dark","OTU107"
0.0392544916382138,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU106"
0.101413879325768,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU101"
0.546365369167654,0.219785996643218,4.02396136173903,0.0546193108942361,0.956441753853593,1,"Yellow_vs_Dark","OTU100"
0.0392544916382138,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU103"
0.278340915153388,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU102"
1.07309282647171,-1.5913381289187,1.83376629503238,-0.867797675870468,0.385505102586498,1,"Yellow_vs_Dark","OTU109"
0.083486250595119,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU108"
4.05911361356565,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU29"
111.190898267449,-0.322062985226042,0.307627583633946,-1.04692492598217,0.29513420464589,1,"Yellow_vs_Dark","OTU25"
52.1454651643556,-0.352486033320693,0.250619873809177,-1.40645683027148,0.159588515004317,1,"Yellow_vs_Dark","OTU24"
5.19369720000246,-1.25725214231684,3.65709225686357,-0.343784639273798,0.731008253009081,1,"Yellow_vs_Dark","OTU27"
23.8442145254875,0.291072824116153,0.394835662839156,0.737199932810342,0.461000774308383,1,"Yellow_vs_Dark","OTU26"
15.9574511218254,-0.122736716408931,0.569512846891863,-0.215511760759694,0.829368343726676,1,"Yellow_vs_Dark","OTU21"
6.57763350379218,0,4.94885711570604,0,1,1,"Yellow_vs_Dark","OTU20"
5.66399615420415,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU23"
5.4310616237471,0,5.26790435362004,0,1,1,"Yellow_vs_Dark","OTU22"
15.0442405205414,1.52918101186548,0.591307157296934,2.58610265915922,0.00970680150597999,1,"Red_vs_Dark","OTU38"
2.24191820454193,0,3.14813448060479,0,1,1,"Red_vs_Dark","OTU39"
31.3837929902945,0.0158021902712855,0.421520880233502,0.0374885112750094,0.970095500383393,1,"Red_vs_Dark","OTU36"
13.8255370546914,-0.0823602648547893,0.453077260230141,-0.181779736226343,0.855755587709816,1,"Red_vs_Dark","OTU37"
2.82153634934946,0,5.26790435362005,0,1,1,"Red_vs_Dark","OTU34"
6.00449205541998,0.26521424097404,1.00105909855665,0.264933650127582,0.791060575219091,1,"Red_vs_Dark","OTU35"
5.65196568055905,-0.97126490345214,1.93007626229017,-0.503226179415143,0.614805260772186,1,"Red_vs_Dark","OTU32"
2.47747657282263,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU33"
6.70733930998441,0.750314881617156,1.27635749817038,0.587856366803743,0.556628705885015,1,"Red_vs_Dark","OTU30"
3.59075730505179,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU31"
0.0884635179138104,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU128"
0.176927035827621,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU127"
0.117763474914642,0,5.26790435362005,0,1,1,"Red_vs_Dark","OTU126"
0.0621593876875538,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU125"
0.0392544916382138,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU124"
0.166972501190238,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU123"
0.622281516761439,-0.971028861556183,3.19828771941708,-0.303608976659912,0.761425811846632,1,"Red_vs_Dark","OTU122"
0.0850642837368937,0,5.26790435362005,0,1,1,"Red_vs_Dark","OTU121"
0.0785089832764277,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU120"
0.167936037479979,-0.97125323562511,5.26790435362005,-0.184371843227882,0.853721757001018,1,"Red_vs_Dark","OTU83"
0.493799245112253,-0.971261702644809,3.21187542379931,-0.302397065417907,0.762349391555543,1,"Red_vs_Dark","OTU82"
0.157017966552855,0,5.26790435362005,0,1,1,"Red_vs_Dark","OTU81"
0.319013200424402,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU80"
0.134400773944646,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU87"
8.96195800772388,-0.136824176762861,0.499233965580882,-0.27406824494335,0.784032176676682,1,"Red_vs_Dark","OTU86"
0.117763474914642,0,5.26790435362005,0,1,1,"Red_vs_Dark","OTU85"
3.55927440890983,1.37959136029311,0.754124940288283,1.82939362775315,0.0673406615331549,1,"Red_vs_Dark","OTU84"
2.38221883734728,-0.599866389282231,1.32784654703404,-0.45175882003996,0.651442738876004,1,"Red_vs_Dark","OTU89"
0.0785089832764277,0,5.26790435362004,0,1,1,"Red_vs_Dark","OTU88"
24.3776393352194,-0.00946999545429367,2.21131712578431,-0.00428251350467647,0.996583059037597,1,"Red_vs_Dark","OTU14"
41.5439463191668,0.146099796588613,0.458159620689608,0.318884052611855,0.749814437693912,1,"Red_vs_Dark","OTU15"
