"umap1","umap2","Dark1","Dark2","Dark3","Blue1","Blue2","Blue3","Green1","Green2","Green3","Yellow1","Yellow2","Yellow3","Red1","Red2","Red3","UV1","UV2","UV3"
1.50604329066557,-0.30716039163154,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,-0.387515041932252,3.41717809703895,1.51483152755335,0.880716004391482
-0.832144679695222,1.88858959949335,1.10071244589416,0.097531482547584,0.348326723384228,-0.654854239962349,-1.40723996247228,-1.65803520330893,0.849917205057517,-0.15326375828906,-0.15326375828906,0.348326723384228,-0.15326375828906,-0.15326375828906,0.599121964220872,0.599121964220872,-0.654854239962349,0.348326723384228,2.35468865007738,-1.65803520330893
-2.82806438816584,2.44947782475184,0.0295952786358237,0.775396300258578,-0.290033730631071,-0.183490727542106,0.136138281724789,-1.14237775534279,-0.503119736809001,-0.503119736809001,0.349224287902719,1.73428332805926,1.52119732188133,0.988482306436508,0.668853297169613,0.562310294080648,0.455767290991683,-1.46200676460969,-1.56854976769865,-1.56854976769865
-2.50309137114337,2.30071523685869,-0.817160626954085,0.896496610153511,-0.674355857195118,-0.817160626954085,-0.959965396713051,-1.38837970598995,0.039667991599713,0.325277531117645,0.039667991599713,1.03930137991248,1.46771568918938,1.75332522870731,0.039667991599713,1.61052045894834,0.182472761358679,-0.959965396713051,-0.817160626954085,-0.959965396713051
-1.05490874449594,1.56634551831453,0.299911803614146,2.54925033072024,-0.149955901807073,-1.27462516536012,0.0749779509035366,-0.599823607228291,0.0749779509035366,-0.599823607228291,-0.374889754517682,0.299911803614146,-0.824757459938901,-0.599823607228291,-0.374889754517682,-0.149955901807073,0.749779509035364,-1.27462516536012,2.09938262529902,0.0749779509035366
1.4438426895123,-0.806662728711794,-0.212069670093451,-0.466553274205591,-0.466553274205591,-0.466553274205591,-0.212069670093451,-0.466553274205591,-0.212069670093451,-0.466553274205591,-0.212069670093451,-0.212069670093451,-0.466553274205591,-0.466553274205591,-0.212069670093451,-0.466553274205591,-0.466553274205591,3.60518439158866,1.06034835046725,0.805864746355112
4.223574878752,0.916724451255395,-0.441998232010608,-0.441998232010608,-0.441998232010608,-0.441998232010608,-0.441998232010608,-0.441998232010608,-0.441998232010608,-0.441998232010608,-0.237999048005712,-0.237999048005712,-0.441998232010608,-0.441998232010608,-0.441998232010608,-0.441998232010608,-0.441998232010608,1.80199279204325,1.39399442403346,3.02598789607262
3.77266995006487,1.04441933013165,-0.349284761440809,-0.477593449317024,-0.477593449317024,0.0356413021878376,-0.605902137193239,-0.670056481131347,-0.413439105378916,-0.413439105378916,-0.0926673856883778,-0.349284761440809,-0.477593449317024,-0.477593449317024,-0.413439105378916,-0.798365169007562,-0.413439105378916,2.02442596426918,2.02442596426918,2.34519768395971
-6.32559600679644,-3.2424810276061,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.101258665059828,-0.303775995179484,-0.303775995179484,-0.303775995179484,-0.303775995179484,3.94908793733329,0.101258665059828,0.303775995179484
-0.2902607831413,2.11515117663286,-0.742113166292045,-0.888904781602559,-0.301738320360502,-0.448529935671016,0.43221975619207,-0.742113166292045,1.7533442939867,-0.154946705049987,1.60655267867619,-0.154946705049987,-0.742113166292045,-0.154946705049987,-0.301738320360502,-0.448529935671016,-1.3292796275341,0.285428140881556,2.48730237053927,-0.154946705049987
-1.98245523080855,2.64746947016365,-0.533358433144314,0.426686746515451,3.30682228549475,-0.533358433144314,-0.533358433144314,-0.533358433144314,-0.533358433144314,-0.533358433144314,-0.533358433144314,0.426686746515451,-0.533358433144314,-0.533358433144314,1.38673192617522,-0.533358433144314,0.426686746515451,-0.533358433144314,0.426686746515451,-0.533358433144314
-2.28756746297613,2.87344249039362,-1.03119738923038,1.22270547580174,0.294627825494395,0.162045304021917,-0.500867303340471,-1.16377991070286,1.62045304021917,0.162045304021917,1.35528799727422,0.692375389911828,1.22270547580174,-1.16377991070286,-0.500867303340471,0.692375389911828,-0.235702260395516,-1.56152747512029,0.0294627825494394,-1.29636243217534
7.33848585593294,0.475838534429774,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377
-0.903281589691811,2.05227903556601,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,3.56335949129435,-0.32394177193585,-0.32394177193585,-0.32394177193585,1.61970885967925,-0.32394177193585
4.88152720660936,1.29227017328595,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,2.74873708374511,2.74873708374511
-3.04404764157972,2.38751402313252,0.443859557324997,-0.345407950015259,0.23537380066908,0.481089156727839,-0.270948751209574,-0.911297860938461,0.52576467601125,0.443859557324997,0.384292198280449,1.16611378574014,1.10654642669559,1.05442498753161,0.905506589920241,-0.0252333951508155,0.309832999474765,-1.97606440385975,-2.02073992314316,-1.50697145138394
-3.45792748732427,2.39826132465431,1.82729188384029,1.35403643191043,0.170897802085783,0.644153254015642,0.880780979980572,-0.538985375809007,-0.538985375809007,0.407525528050713,-0.302357649844077,-0.538985375809007,1.35403643191043,-0.775613101773937,-1.2488685537038,0.170897802085783,0.880780979980572,-1.2488685537038,-1.2488685537038,-1.2488685537038
-2.87195975148532,2.79582020423907,-0.369432552770983,0.295546042216786,1.62550323219232,-1.03441114775875,-1.03441114775875,-0.369432552770983,0.295546042216786,1.62550323219232,-1.03441114775875,0.960524637204555,-1.03441114775875,1.62550323219232,-0.369432552770983,0.960524637204555,0.295546042216786,-1.03441114775875,-0.369432552770983,-1.03441114775875
3.05095745849956,-1.74431887273249,-0.0536478261968954,-0.424192114114987,-0.626307180252128,-0.27822012190483,-0.266991507119433,-0.24453427754864,-0.323134581046417,-0.368049040188003,-0.44664934368578,-0.0199619818407052,-0.255762892334036,-0.31190596626102,-0.626307180252128,-0.738593328106095,-0.34559181061721,3.3935369129199,0.204610313867229,1.73170192468118
3.53103617198196,-0.935640743474788,-0.434613493680177,2.17306746840088,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,-0.434613493680177,2.17306746840088,-0.434613493680177,2.17306746840088
3.93515894892927,1.19294675466696,-0.507519218922552,0.169173072974184,-0.507519218922552,-0.845865364870921,-0.845865364870921,-0.845865364870921,-0.507519218922552,-0.845865364870921,0.507519218922552,0.169173072974184,-0.169173072974184,0.845865364870921,-0.845865364870921,-0.507519218922552,-0.845865364870921,1.52255765676766,1.86090380271603,2.19924994866439
0.0309725368336207,1.76552007408181,-0.500819001367907,-0.834698335613178,-0.500819001367907,-0.166939667122636,0.166939667122636,-0.500819001367907,-0.500819001367907,-0.500819001367907,0.500819001367907,-0.166939667122636,-0.166939667122636,-0.834698335613178,-0.834698335613178,-0.166939667122636,0.166939667122636,0.834698335613178,3.50573300957535,0.500819001367907
7.19157691795078,0.570582005805454,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,-0.252956025780413,0.0505912051560826,3.99670520733052
3.45683274558935,0.960255033498419,-0.922883257223093,-1.1784509284541,-0.411747914761072,-0.411747914761072,-1.1784509284541,-1.1784509284541,0.0993874277009486,0.0993874277009486,1.12165811262499,0.0993874277009486,0.0993874277009486,-0.156180243530062,-0.667315585992083,0.0993874277009486,-0.667315585992083,2.14392879754903,1.12165811262499,1.88836112631802
1.067908637489,0.225152368619258,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.122865841860198,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,-0.399313986045642,3.19451188836514,2.08871931162336,0.430030446510692
0.0273824034384476,1.52364784765744,-0.428824234366073,-0.366323536239843,-0.381948710771401,-0.381948710771401,-0.460074583429187,-0.428824234366073,-0.381948710771401,-0.225696965455828,-0.397573885302958,-0.381948710771401,-0.303822838113614,-0.397573885302958,-0.288197663582057,-0.413199059834515,-0.335073187176729,0.852440077221626,3.58684562024415,1.13369321878966
-3.41310902546526,2.24816252121301,2.1300950506429,0.541976847204999,-0.138645239982674,0.768850876267556,1.22259893439267,-1.27301538529546,-0.138645239982674,-1.0461413562329,0.0882287890798836,0.768850876267556,0.541976847204999,-0.365519269045232,-0.365519269045232,-1.0461413562329,0.995724905330114,0.0882287890798836,-1.0461413562329,-1.72676344342058
4.53118762994101,0.547653801888934,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,-0.368966307589373,1.56810680725484,0.461207884486717,3.50517992209905
-0.0547559313336388,1.40416971357001,0.0842679419972653,-0.421339709986327,-0.421339709986327,-0.421339709986327,-0.421339709986327,-0.421339709986327,-0.421339709986327,-0.421339709986327,-0.421339709986327,-0.421339709986327,0.589875593980857,-0.421339709986327,-0.421339709986327,-0.421339709986327,-0.421339709986327,1.09548324596445,3.62352150588241,0.0842679419972653
3.72645088276153,0.263002811784668,-0.632795847188259,-0.632795847188259,-0.367904562318755,-0.367904562318755,-0.632795847188259,-0.632795847188259,-0.367904562318755,-0.367904562318755,-0.367904562318755,0.161878007420252,-0.103013277449251,-0.367904562318755,-0.632795847188259,-0.367904562318755,-0.367904562318755,2.54589957124579,0.956551862028763,2.54589957124579
-2.73500290733054,2.76392616446376,-0.96783422988607,-0.175969859979286,2.19962324974107,-0.96783422988607,-0.96783422988607,0.615894509927499,-0.175969859979286,-0.175969859979286,0.615894509927499,-0.175969859979286,0.615894509927499,2.19962324974107,-0.96783422988607,-0.175969859979286,0.615894509927499,-0.175969859979286,-0.96783422988607,-0.96783422988607
-8.04577685840877,-3.43813456988708,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
-0.637614952200002,1.86807021037409,-1.17261379389469,-0.147414305518189,-0.20772015777563,-0.690166975835159,-0.388637714547954,-0.569555271320277,0.455644217056222,0.636561773828545,0.998396887373192,0.033503251254134,-0.147414305518189,0.33503251254134,-0.569555271320277,0.576255921571104,-0.268026010033072,-1.05200208937981,3.16940756864107,-0.991696237122365
-7.90635280843935,-3.66283541331888,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
1.06859777770492,0.0118215234328174,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,-0.32394177193585,3.56335949129435,1.61970885967925,-0.32394177193585
-2.58664441563929,1.81615541024528,0.482160380453053,1.56702123647242,-0.602700475566316,-0.602700475566316,-0.602700475566316,-0.602700475566316,-0.602700475566316,-0.602700475566316,-0.602700475566316,0.482160380453053,-0.602700475566316,2.65188209249179,-0.602700475566316,-0.602700475566316,1.56702123647242,-0.602700475566316,0.482160380453053,-0.602700475566316
-7.93610705808869,-3.78269328586532,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,-0.235702260395516,4.00693842672377,-0.235702260395516,-0.235702260395516
4.67647175382818,0.627958243540855,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,-0.375049248145199,1.55377545660154,0.58936310422817,3.48260016134828
-2.00778339216449,2.77395774888492,-1.03013277449251,1.75122571663727,0.824106219594011,1.75122571663727,-1.03013277449251,-1.03013277449251,0.824106219594011,-0.103013277449251,0.824106219594011,-0.103013277449251,-0.103013277449251,-1.03013277449251,0.824106219594011,-1.03013277449251,-1.03013277449251,-0.103013277449251,0.824106219594011,-1.03013277449251
3.46011696017045,-0.925013094647202,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,-0.343592135468138,2.74873708374511,-0.343592135468138,2.74873708374511
3.03634345600156,-0.485210788853132,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.333758681519791,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.401260437332782,-0.401260437332782,3.24383437656875,0.881272923114054,1.82629750449593
-7.28676554274648,-3.84937322087823,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,-0.239148281610153,4.00655271793449,-0.239148281610153,-0.180180212172033
3.62480429045332,1.23371405711824,0.0646518348625994,-0.0890487536786748,0.635539735158761,-1.82366968150163,-1.47235405055014,-1.66996909296035,0.723368642896632,0.0866090617970672,1.11859872771705,0.130523515666003,0.569668054355358,-0.176877661416546,-0.967337831057385,-0.0890487536786748,-0.637979427040368,0.767283096765567,1.09664150078258,1.73340108188215
-0.0756668245956917,1.91054010189644,-0.587437891436001,0.0373824112732001,-0.971942693103202,-0.539374791227601,-0.2029330897688,-1.1161319937284,-0.491311691019201,-0.443248590810801,0.854455114816002,-0.635500991644401,-0.587437891436001,-0.587437891436001,0.0373824112732001,-0.0106806889352,0.277697912315201,1.1908968162748,3.16148392481921,0.614139613774001
1.99184830124125,-1.05542366194496,-0.339583247501181,-0.390520734626359,-0.390520734626359,-0.390520734626359,-0.390520734626359,-0.390520734626359,-0.390520734626359,-0.390520734626359,-0.339583247501181,-0.390520734626359,-0.390520734626359,-0.390520734626359,-0.390520734626359,-0.390520734626359,-0.390520734626359,3.48072828688711,0.933853930628249,1.34135382762967
0.92785962699303,1.19094784305504,-0.54018089556309,-0.756253253788327,-0.432144716450472,-0.162054268668927,-0.972325612013563,-0.810271343344635,-0.432144716450472,0.216072358225236,0.810271343344635,-0.108036179112618,-0.162054268668927,-0.108036179112618,-0.54018089556309,-0.432144716450472,-0.756253253788327,2.16072358225236,2.75492256737176,0.270090447781545
2.39366077421646,0.86607774300295,-0.37138711625433,-0.516712509571242,-0.480381161242015,-0.189730374608191,-0.625706554558926,-0.298724419595875,-0.516712509571242,-0.37138711625433,-0.117067677949735,-0.480381161242015,-0.37138711625433,-0.407718464583559,-0.55304385790047,-0.516712509571242,-0.516712509571242,2.35346400843777,2.53512075008391,1.44518030020707
2.47172663072098,-1.32092491791322,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.382556417459934,-0.342521443539708,3.46080107888173,0.698387878386158,1.5391223307109
2.68807776068572,-1.54175239365889,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,-0.378904696903642,3.44598460832636,0.634921384000697,1.60266446122756
1.70316175975673,-1.22487382933467,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,-0.371506623101221,3.59464684283457,0.827563029390996,1.15038947429275
