"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","G3A","G2A","R3A","D2A","Y1A","Y2A","B2A","R1A","D3A","B1A","Y3A","B3A","D1A","G1A","R2A","mean"
"G2A_k97_26473_2",30.2167689831438,-1.41594286653816,0.685269572896251,-2.06625672952873,0.0388042448124346,0.943757896870659,"Red_vs_Dark",1.791866794,1.609857706,0.784911963,0.970723911,0.577381884,1.86713722,0.337015233,1.031273851,2.512740776,0.137536244,0.992730979,0.198254663,1.68059376,1.526563444,1.609464805,1.17520354886667
"G2A_k97_26473_4",28.8578533790819,1.16912068623494,0.497172142981332,2.35154101600347,0.0186958283028977,1,"Yellow_vs_Dark",1.686977031,1.026202486,0.587813782,1.230251411,1.528829774,2.281813334,0.793218781,0.866880894,0.591413378,0.64742671,1.655056069,0.31108252,1.318514617,2.811920151,2.367581611,1.31366550326667
"G2A_k97_26473_9",41.0693789720971,1.21154251712614,0.483327969108389,2.50666751059559,0.0121875294063252,1,"Blue_vs_Dark",1.112820244,1.025420915,1.022646325,2.068980096,2.620370505,2.195628231,0.579599466,1.689130296,1.509066101,0.328520979,1.897000782,0.44198358,2.064491769,1.965869369,1.99908277,1.5013740952
"G2A_k97_26473_9",41.0693789720971,1.06863061638121,0.485279820935107,2.2020915980434,0.0276588388597314,1,"Yellow_vs_Dark",1.112820244,1.025420915,1.022646325,2.068980096,2.620370505,2.195628231,0.579599466,1.689130296,1.509066101,0.328520979,1.897000782,0.44198358,2.064491769,1.965869369,1.99908277,1.5013740952
"G2A_k97_26479_4",31.5578213565286,-1.08548673513517,0.54953124246061,-1.97529576348515,0.0482345937377457,0.972934276408266,"Red_vs_Dark",2.174382071,1.550411863,1.566832971,1.12185458,1.668184185,2.157829242,1.090557079,1.787747185,0.580789185,0.317898145,1.529717198,0.305494211,1.66477979,1.227291829,2.418052213,1.41078811646667
"G2A_k97_26714_2",35.5277928427636,-1.16245375772646,0.506095655785568,-2.29690522816697,0.0216241766846041,1,"Green_vs_Dark",2.250265594,3.014807725,3.584398715,1.184508208,1.908128486,2.088478566,0.891012877,1.168507945,1.42355862,0.636340636,1.859104077,1.310381846,0.634744806,2.193468916,2.765854244,1.7942374174
"G2A_k97_27236_6",22.0694093048148,-1.23022514438067,0.555077707870772,-2.21631156671685,0.0266701714097085,0.941184664600334,"Red_vs_Dark",2.330062247,1.5608579,0.683698299,0.919884034,1.481844462,0.884674673,1.014869986,0.705800898,1.474039422,0.376517661,0.566185222,0.542739715,0.876337982,2.452951621,1.65226972,1.16818225613333
"G2A_k97_273_4",14.9326499008517,-1.27320191864462,0.618584352026696,-2.05825109295631,0.0395660363007159,1,"Blue_vs_Dark",1.621079491,1.618242382,2.295272862,0.750599819,0.580389081,0.866243951,1.219573876,1.036645069,0.86599816,1.244273208,1.330535271,0.664290797,0.643560706,1.86810436,0.323569487,1.128558568
"G2A_k97_2732_3",21.7063514437208,-1.3562821894508,0.602192363907723,-2.2522407634824,0.0243070612935507,0.941184664600334,"Red_vs_Dark",2.575331957,1.5608579,0.87904067,1.328721382,1.086685939,1.769349346,0.830348171,0.504143499,1.670578012,0.18825883,0.679422266,0.633196334,0.657253487,1.726151141,1.211664461,1.15340022633333
"G2A_k97_27443_1",34.753105399036,2.41318006577917,1.19041732031302,2.02717150078481,0.0426448766356224,0.956111940287886,"Red_vs_Dark",1.330116505,1.493762198,0.454010017,0.23755247,0.459208943,0.380766572,0.142953714,0.624916337,0.228395119,0.729244371,0.438638001,10.30161729,0,0.351919189,0.512022045,1.17900818473333
"G2A_k97_27752_3",26.2262666891699,1.19407014862656,0.478761631509875,2.49408070747193,0.0126283826968558,1,"Green_vs_Dark",0.852398605,1.458697358,0.678883522,1.420853743,1.863784655,1.561679235,2.01544603,1.702016854,2.049122408,1.495464513,0.674637602,1.077835209,0.870166588,1.533574605,0.546878006,1.32009592886667
"G2A_k97_27880_2",25.7989815441323,3.2262388617328,1.42521917340223,2.26367910419787,0.0235938585947811,0.941184664600334,"Red_vs_Dark",0.687080049,1.028816349,0.18240579,0.28632152,0.184494542,0.367149754,0.344603656,0.094151302,0.183522789,0.175791358,0.422951609,10.89612878,0,0.254500499,0,1.00719453313333
"G2A_k97_27934_2",194.031452051262,1.17157344722164,0.49779114613379,2.35354416469826,0.0185953987360195,0.941184664600334,"Red_vs_Dark",3.795698319,4.646103563,4.270647067,5.473363421,2.572316763,3.042417778,4.079410874,4.11149224,3.524340946,3.745825963,3.449192479,13.8653923,4.843523082,4.284830707,3.517549822,4.6148070216
"G2A_k97_28031_3",57.4822234927963,1.00673962241631,0.378501672050712,2.65980231199988,0.00781865277079387,0.941184664600334,"Red_vs_Dark",4.191882319,3.726861243,4.590545723,9.389321376,7.597820697,5.249963338,6.701496853,5.600575958,9.237313711,8.647070373,8.708958137,3.671716406,6.318596021,4.658130352,5.17711179,6.2311576198
"G2A_k97_28031_3",57.4822234927963,1.00044506060675,0.377478483633715,2.65033665224089,0.00804116009528313,1,"Green_vs_Dark",4.191882319,3.726861243,4.590545723,9.389321376,7.597820697,5.249963338,6.701496853,5.600575958,9.237313711,8.647070373,8.708958137,3.671716406,6.318596021,4.658130352,5.17711179,6.2311576198
"G2A_k97_28107_1",65.1761598740226,1.84376647958707,0.646399793911675,2.85236241866594,0.00433955930794355,0.941184664600334,"Red_vs_Dark",1.160504333,1.477053449,0.924270951,1.209019843,0.841369406,1.116233816,1.222302229,0.57249047,0.929930911,1.15798133,0.750100421,7.019190812,1.088438241,0.988680351,1.146608651,1.4402783476
"G2A_k97_28379_8",15.9378300213401,-1.46044668499198,0.702659781140852,-2.07845492824532,0.0376674780866126,1,"Green_vs_Dark",3.232058797,0.846930592,1.801896452,0.942809493,1.822530198,1.295318057,0.243154916,1.195809532,0.388485156,0.37211909,1.044532362,0.476799376,0.866100389,0.478873214,1.886984671,1.12629348633333
"G2A_k97_28606_40",23.6206826941326,-1.03470724434749,0.497550430102564,-2.07960275330121,0.0375619842485442,1,"Green_vs_Dark",2.081386013,2.876875345,2.55030318,2.001599518,1.805654919,1.79665412,0.602258704,1.44801216,1.154664214,1.22891181,1.92188428,0.354288425,1.144107922,1.304707807,2.157129912,1.62856255526667
"G2A_k97_28606_5",41.1762484320039,-1.15578691424569,0.431639959130772,-2.67766431211139,0.00741374791234134,0.941184664600334,"Red_vs_Dark",3.842558792,1.758090489,2.295272862,1.512319636,1.977622054,1.454434288,2.168131335,2.983782633,1.282960238,1.310839264,1.08413985,0.472384567,1.716161882,1.89775681,2.396811014,1.87688438093333
"G2A_k97_2862_2",185.771380251914,1.03343183188908,0.35511276081211,2.91015121373199,0.00361253928079501,0.941184664600334,"Red_vs_Dark",6.829421719,9.791046343,9.721155649,12.11051809,9.832473844,11.18109839,11.806295,7.28762728,10.82861565,14.27603098,9.123670429,18.64926635,11.68143802,10.44164934,10.18020302,10.9160340069333
"G2A_k97_28635_1",10.7684671168976,1.5678658433612,0.695563258633835,2.25409525862632,0.0241901758936317,1,"Green_vs_Dark",0.461107055,1.208287645,0.367243658,0.768614215,1.300071542,0.923993547,2.081406081,1.516463644,1.477970194,1.592669706,0.425771287,0.680233776,0.411878852,0.853990564,1.24250683,1.0208139064
"G2A_k97_28767_11",31.3054864633862,-1.2656168924537,0.614608124403133,-2.05922577688472,0.0394726149375953,0.946469359002518,"Red_vs_Dark",1.695246526,1.649972624,0.877604329,0.353223444,1.570464572,1.834398954,0.255074275,0.696904248,1.833878457,0.325300185,0.626134245,0.437650408,1.817112581,1.63262902,1.674947932,1.15203612
"G2A_k97_28767_2",25.3609396460383,-1.29834530916361,0.597242626050912,-2.17389927063399,0.0297127008451485,1,"Green_vs_Dark",2.667308098,1.377227559,0.586027114,0.766570028,0.592737785,1.179566231,0.069195681,0.680593723,0.810721682,1.200150044,1.188988965,0.678424644,0.98588023,1.158338266,1.23920229,1.012062156
"G2A_k97_28832_3",27.4566536453161,-1.19119885639811,0.587894320144475,-2.02621256164777,0.0427430069250422,1,"Green_vs_Dark",2.148649739,1.532063793,1.548290569,1.449679178,1.730864478,2.05028154,0.230925231,1.093603589,0.655903932,0.471204055,2.078469299,0.301878895,0.731145891,1.440161603,0.919013927,1.2254757146
"G2A_k97_28919_35",21.4906604784251,-1.22567638544088,0.48931561246732,-2.50487896607373,0.0122493302515891,0.941184664600334,"Red_vs_Dark",3.051443747,2.030735538,1.485176558,1.554183155,2.184994187,1.494695444,0.765222824,1.951331895,1.765957033,0.780720444,0.626134245,0.750257841,1.211408387,1.758215868,2.131751914,1.56948193866667
"G2A_k97_29001_1",28.8878216285571,-1.32286100270788,0.522870183670651,-2.52999892520383,0.0114062876063912,0.941184664600334,"Red_vs_Dark",2.212658262,0.981682582,0.848489494,1.297719498,0.792189836,1.970602352,0.616530237,0.606405782,0.85368539,0.251606589,0.832372776,0.241789257,0.95161583,1.457045513,1.545772715,1.03067774086667
"G2A_k97_29070_6",39.1094208035834,-1.37157155238739,0.438781679828146,-3.12586330615393,0.00177283936362126,0.913232650256703,"Red_vs_Dark",2.21078725,2.187213447,1.634988888,0.85547815,0.89045996,1.70875519,0.831612019,1.558010593,1.075577624,0.424227091,0.874872507,0.582391932,0.916853608,2.51517769,1.70206415,1.33123133993333
"G2A_k97_29258_2",18.3432905623403,2.86521345760822,1.18315847509348,2.42166499072056,0.0154495859258513,0.941184664600334,"Red_vs_Dark",1.48212982,0.863062604,0.131158449,0.549010154,0.132660361,0,0.123893219,0.13539854,0.131961624,0.50560943,0.152061174,10.68938791,0.14709959,0.487994608,0.14791748,1.0452896642
"G2A_k97_29842_7",39.1642392476339,1.18582433500857,0.521270220889951,2.27487450363852,0.0229134592345557,1,"Blue_vs_Dark",0.864575728,1.213681786,1.549309182,1.351079675,3.656451211,3.118478223,1.544793576,2.310237583,1.212397425,2.239691774,1.397062034,0.797148957,2.413352647,2.161663616,0.776566768,1.77376601233333
"G2A_k97_29842_8",21.7075075061576,1.20784733441175,0.561974937943104,2.14929039154773,0.0316113877045105,1,"Green_vs_Dark",0.494043273,1.726125207,0.786950695,1.372525384,2.255226143,1.319990782,1.734505068,2.166376634,2.111385991,1.769633006,1.368550564,1.093232855,2.353593439,0.853990564,0.739587399,1.4763811336
"G2A_k97_30233_1",43.4707991345868,-1.17582540346441,0.404368547943248,-2.90780628079274,0.0036397372895791,0.941184664600334,"Red_vs_Dark",1.712031145,1.196324401,1.136273694,1.093943499,0.873456835,1.32652539,0.515199525,1.219927436,1.188961171,0.350422378,0.843111459,0.29465572,1.529253162,1.226026058,1.486497445,1.06617395453333
"G2A_k97_30233_2",29.7957347728497,-1.8682728332353,0.577869683543007,-3.2330348631211,0.00122482614246896,0.830063747089961,"Red_vs_Dark",2.510058566,2.157656509,0.962533781,1.084737803,1.273111533,1.11773413,0.419638323,1.375823871,1.713372704,0.142712339,0.944250837,0.20571586,1.328641457,1.72175517,1.252527046,1.21401799526667
"G2A_k97_30233_5",36.4511460975481,-1.17103104402309,0.451277698215158,-2.59492336681962,0.00946120113546162,0.941184664600334,"Red_vs_Dark",2.090183079,2.062814465,1.816040066,0.791841568,1.454161654,1.599219601,1.000676001,1.015489047,2.055556073,0.51047106,1.403641604,0.350395146,1.951898405,2.533818158,1.706740151,1.48952973853333
"G2A_k97_30233_7",42.1458806933905,-1.24319838344814,0.506389376799782,-2.4550246122949,0.0140874942818763,0.941184664600334,"Red_vs_Dark",1.578478508,1.88011563,1.257161899,1.793964713,1.387153986,1.552769239,0.539783735,1.29780343,0.919898461,0.440572533,1.19251294,0.105845505,2.371294219,1.435129372,1.804470499,1.30379697793333
"G2A_k97_30573_3",21.7176677899993,3.31710477499557,1.50671234901416,2.20155146213937,0.0276970077369477,0.941184664600334,"Red_vs_Dark",0.455039857,1.135608689,0.120803835,0.379250435,0.24437435,0.486312393,0.912897404,0.872964269,0.121543601,0.232846448,0.140056344,10.62865275,0,0.561835898,0.953678488,1.1497243174
"G2A_k97_30652_14",30.0379756045193,-1.12767752374555,0.471479181880733,-2.39178646074518,0.0167665941853203,1,"Blue_vs_Dark",4.052698726,1.517102233,2.151818308,0.562949864,1.523521338,1.191085432,2.032623126,2.44352052,1.515496781,1.244273208,1.621589861,0.996436196,1.086008691,2.401848463,1.577401249,1.72789159973333
"G2A_k97_30810_2",24.386453500594,1.01516302076217,0.516835308296745,1.96419053510042,0.0495080000323552,1,"Blue_vs_Dark",0.770959248,1.319331368,0.701739474,1.009724088,2.661656932,1.677313127,0.580009656,0.543318981,1.765091792,1.014439303,0.91527267,0.568666772,1.082165773,1.060688918,1.483885545,1.14361757646667
"G2A_k97_30838_1",27.1090516767925,1.0362369047759,0.467262364925569,2.21767679693392,0.0265768774186866,0.941184664600334,"Red_vs_Dark",1.235108183,1.849419865,2.623168985,1.71565673,1.492429066,2.804980412,2.322997859,2.200226269,2.474280458,3.002055993,2.470994074,3.947785309,1.470995899,1.982478096,2.218762196,2.25408929293333
"G2A_k97_31249_17",46.9193108201733,-1.00066319655166,0.405210170852599,-2.46949180581074,0.0135305117366228,0.941184664600334,"Red_vs_Dark",3.362238943,2.37342216,2.295272862,1.361087672,1.93463027,2.001986019,2.023589246,1.263719703,1.847462742,1.769633006,1.064428217,0.42514611,2.574242823,1.92147877,2.674841091,1.9262119756
"G2A_k97_31249_26",30.0073734610968,-1.54816848292616,0.481853306811244,-3.21294564350187,0.00131381151703572,0.857061897879767,"Red_vs_Dark",2.049364689,2.493291966,3.060363816,1.708031589,2.063605621,1.539989246,0.578168356,1.053099753,1.950099561,1.081442393,0.709618811,0.377907653,1.830572674,1.99264465,2.185891645,1.64493949486667
"G2A_k97_31346_6",17.3529077869722,-1.22046642568124,0.482814957135094,-2.52781403650622,0.0114775127497395,1,"Green_vs_Dark",2.216860842,2.655577242,2.295272862,1.293341227,1.607231301,2.132292802,0.833896667,0.911336324,0.888203241,1.191099139,1.432884138,1.308141877,1.386130751,1.806518502,2.588555895,1.63648952066667
"G2A_k97_31375_26",21.3320426126576,-1.23698213008533,0.504838008447963,-2.45025554610718,0.014275485926472,1,"Yellow_vs_Dark",1.276554767,1.650824443,1.109125141,0.870494287,1.121825875,1.116233816,1.309609531,0.858735704,2.138841094,0.712603895,1.500200842,0.513599328,0.414643139,0.515833227,0.625422901,1.048969866
"G2A_k97_31392_2",36.9772016745231,1.42113033204031,0.590019847911986,2.40861445097065,0.016013204524961,0.941184664600334,"Red_vs_Dark",2.034295831,1.649972624,2.295272862,2.825787555,3.004367008,1.35881404,2.168131335,1.811951045,1.222585638,1.691560962,2.348003419,7.877707336,1.817112581,2.386150107,2.588555895,2.47201788253333
"G2A_k97_31544_274",42.0870923974508,-1.21201820407603,0.522029498709884,-2.32174275030691,0.020246791548634,1,"Yellow_vs_Dark",3.867838785,3.321655415,2.355674779,3.318441307,1.191324956,2.644323639,0.684673053,1.122382631,3.190519538,1.309761271,2.521014197,1.510387497,1.320993028,1.516956924,0.817438704,2.04622571493333
"G2A_k97_31544_83",55.951318845461,-1.02590452237215,0.382826675921485,-2.6798146182022,0.00736629429509942,1,"Yellow_vs_Dark",5.123411723,3.972827858,1.967376739,1.982536666,1.474004015,3.153311313,1.170102625,1.429206807,2.492608462,1.7555883,1.858525458,1.889538267,1.389273905,1.491094636,1.890056685,2.20263089726667
"G2A_k97_31745_1",39.1532970837052,1.00214798868431,0.48383202979075,2.07127252223818,0.0383333356085579,1,"Blue_vs_Dark",1.213439619,0.863062604,0.483215339,1.820402088,1.02637227,1.750724616,0.365158962,1.147324467,1.166818574,0.419123607,1.120450754,0.313265555,0.921307958,1.573140514,1.089918272,1.0182483466
"G2A_k97_31861_6",32.6900091692345,-1.10510290134678,0.471608489043776,-2.34326337845926,0.0191158833940868,0.941184664600334,"Red_vs_Dark",2.954329122,1.496264313,0.692042069,1.520813302,0.839960077,1.810841626,1.111303498,0.928738727,1.183675878,0.600252402,0.802332827,0.448646649,1.086615061,1.416165258,1.560938228,1.23019460246667
"G2A_k97_31907_2",36.0283784582099,2.79921176639581,1.16739560659766,2.39782619582923,0.0164926888379729,0.941184664600334,"Red_vs_Dark",0.882220131,1.122862061,0.28105382,0.882337747,0.497476355,0.424282751,0.464599572,0.507744524,0.141387455,0.135431097,0.651690745,9.630860863,0.394016759,0.196069262,0.79241507,1.1336298808
"G2A_k97_31930_2",32.7224434216415,2.88887129215916,0.986060121419989,2.92971110929727,0.00339277264739537,0.941184664600334,"Red_vs_Dark",1.0746139,1.097113479,0.233417579,0.244262992,0.393484123,0.313218152,0.440975865,0.401605838,0.234846959,0.074984449,0.631440468,10.80879941,0.261787406,0.289488327,0.263242972,1.11755212793333
"G2A_k97_31958_17",29.812745122403,-1.00437280054035,0.396097227187927,-2.53567238445682,0.0112231675486153,0.941184664600334,"Red_vs_Dark",3.405904384,3.334560059,1.877950523,1.419316022,2.216031037,1.469989735,1.084065667,1.723254141,1.04969474,0.904925969,1.693408527,0.869617044,1.053099337,1.746798882,1.529601211,1.69188115186667
"G2A_k97_31958_57",43.7784429597054,-1.1329175542193,0.510313931322614,-2.22004041959632,0.0264160239937166,0.941184664600334,"Red_vs_Dark",1.667991759,1.623445733,0.929917622,0.695089222,1.56761038,1.025008919,0.752920206,1.691393333,1.024718081,0.256056223,1.129457593,0.246065273,0.645630033,0.988542133,1.598079524,1.05612840226667
"G2A_k97_31958_67",57.6329792649118,-1.04307828288968,0.288495816838588,-3.61557506905994,0.000299681613298189,1,"Green_vs_Dark",3.218766781,3.586753677,1.967376739,1.622075454,2.170805914,2.279984078,1.126301992,1.477074978,0.959720905,1.37893481,1.727967884,0.99384805,1.738449699,1.829979781,1.815350887,1.85955944193333
"G2A_k97_3199_2",36.3738036858658,-1.19022612839192,0.424685470837811,-2.80260618768959,0.00506915257449463,0.941184664600334,"Red_vs_Dark",2.277924075,2.558179573,1.401903185,1.553337111,2.001821022,3.236743864,0.467381605,1.276962275,0.829698836,0.715270826,1.051680573,0.458241316,1.757267556,2.30117218,2.697058238,1.638976149
"G2A_k97_3199_2",36.3738036858658,-1.04175075645918,0.41676107946905,-2.49963542129788,0.0124321173676778,1,"Green_vs_Dark",2.277924075,2.558179573,1.401903185,1.553337111,2.001821022,3.236743864,0.467381605,1.276962275,0.829698836,0.715270826,1.051680573,0.458241316,1.757267556,2.30117218,2.697058238,1.638976149
"G2A_k97_3199_5",30.0670642412621,-1.26615464752523,0.502077693025531,-2.52183011735764,0.0116746074675922,0.941184664600334,"Red_vs_Dark",2.136010623,1.827661984,1.053125195,1.2716044,1.392933795,1.793634533,0.688700542,1.338056156,1.304091347,0.312288178,1.127041641,0.300103137,0.908556291,2.109859042,2.375380704,1.32926983786667
"G2A_k97_32061_6",24.5373110027567,-1.08149182891349,0.549449547911184,-1.96831871647715,0.0490313777576832,0.974621170708523,"Red_vs_Dark",1.490647807,1.56244092,0.63317872,0.579773654,1.521019661,2.150674636,0.523342046,1.225590229,1.194480221,0.381386424,0.734088425,0.293204214,0.798902945,1.325157772,1.517429318,1.06208779946667
"G2A_k97_32061_7",35.2098479674364,-1.63201940226488,0.402155708629077,-4.05817788296063,4.94570910188464e-05,0.449104034170868,"Red_vs_Dark",2.458885099,1.662781163,1.389798247,1.057725984,1.405713004,1.90732613,0.537060055,1.173868073,1.144070964,0.487054956,0.659164263,0.292531727,1.346163678,1.351498829,1.353648496,1.2151527112
"G2A_k97_32227_2",39.6171247703566,-1.04419916294563,0.472615401333201,-2.20940570281893,0.0271464347284214,0.941184664600334,"Red_vs_Dark",2.450214615,1.519968553,1.003601089,1.166924415,0.902305292,1.795614991,0.579338737,0.920929338,2.075590733,0.429870366,0.904979455,0.568008973,1.125579858,1.452129705,1.068958305,1.19760096166667
"G2A_k97_32258_1",274.360136352813,1.02900869103368,0.387319753854047,2.65674208659503,0.00788997794401269,0.941184664600334,"Red_vs_Dark",5.403598302,8.091211908,10.47218243,11.18393731,9.431322567,10.82804938,8.333754818,9.625989927,9.309480225,9.815933083,8.399003897,19.99515299,10.45786147,8.806777696,9.059945632,9.94761344233333
"G2A_k97_32332_2",47.8067447641372,3.05251128037256,1.39474437028711,2.18858118046693,0.0286272949114971,0.941184664600334,"Red_vs_Dark",1.157053019,0.721892512,0.153587032,0.696467342,0.258909627,0.669809449,0.580317681,0.158552193,0.154527553,0.296035261,0.474837866,9.95695351,0,0.190481167,0.750584981,1.0813339462
"G2A_k97_32456_2",42.1876941868754,2.77169021423378,0.906433501359202,3.05779763223404,0.00222970095611018,0.913232650256703,"Red_vs_Dark",1.086377879,1.355595712,0.432616874,0.603623729,0.072928471,0.580519506,0.681088377,0.521036265,0.435266091,0.694882071,0.417969195,11.81950704,0.566063867,0.469471253,0.487895352,1.3483227788
"G2A_k97_32692_4",28.9781145919575,1.11990805736208,0.396691416072989,2.82312147928107,0.00475585476589582,1,"Blue_vs_Dark",1.249989005,0.935851016,0.497770018,1.30224547,2.349526882,1.669867857,1.253859085,1.199011164,0.834697022,1.279252776,1.538932361,0.998837247,1.116539056,1.389020798,1.403433919,1.26792224506667
"G2A_k97_33772_4",62.8909220462878,-1.02959279197502,0.393875661646744,-2.61400460152938,0.00894878312854642,1,"Green_vs_Dark",4.605277749,2.992528625,2.698964068,1.520813302,3.569830328,1.462602851,1.63426985,1.571711691,0.974791899,2.734483163,2.727931611,1.410032325,1.629922592,2.639217071,2.887735722,2.33734085646667
"G2A_k97_34505_1",35.3834251173243,3.26577432640057,1.29685232950234,2.51823145327101,0.0117945786927373,0.941184664600334,"Red_vs_Dark",0.399803805,1.346976318,0.159209678,0.416517819,0.322065617,1.121610664,0.300781226,0.082178304,0.400461577,0.230154582,0.369165856,11.35361288,0.624960685,0.222136274,1.346647575,1.24641885733333
"G2A_k97_34629_3",27.8581235483005,-1.35212922490596,0.543461559295884,-2.4879942321179,0.012846581650395,0.941184664600334,"Red_vs_Dark",1.899068074,2.095296494,0.557233874,0.583124946,1.771360895,1.682415997,0.526367145,1.232674566,1.121292416,0.306872776,0.738331711,0.368623795,1.517761665,1.777090192,2.064859616,1.21615827746667
"G2A_k97_35120_7",29.6036748405681,-1.02125621503906,0.5206518092398,-1.96149556558766,0.0498212417838056,0.975793722171683,"Red_vs_Dark",2.539313328,1.901151889,2.311323721,1.209358031,2.045567111,1.453836001,2.365234183,1.690114638,0.678264293,1.113755039,1.339839713,0.356765967,1.728163014,0.985373728,1.086107369,1.52027786833333
"G2A_k97_3589_2",28.4919075572462,4.18732247937556,1.58983393961076,2.63381122710258,0.00844324156802593,0.941184664600334,"Red_vs_Dark",0.318248734,0.714806451,0,0,0.085456061,0.255090243,0.399042577,0.174439836,0,0.895673147,0.391814067,10.79818955,0.284272214,0.314352355,0.762274129,1.0262439576
"G2A_k97_359_1",46.227682368483,1.53540854356316,0.633639441838077,2.42315809620249,0.0153862290332581,0.941184664600334,"Red_vs_Dark",1.673372377,3.340887498,1.776985441,2.091994335,1.797333928,2.011921434,3.042377841,0.917215914,1.452642076,2.354753597,1.80266069,9.977219198,1.992962186,1.549579653,1.62828516,2.4940127552
"G2A_k97_36206_3",22.0633476218247,3.10261801425797,1.097851304967,2.82608218455524,0.00471211724965849,0.941184664600334,"Red_vs_Dark",0.439614777,1.206824827,0.11670879,0.61065748,0.118045237,1.526938489,0.881951729,0.481927005,0.587117397,0.449906697,0.270617343,9.1874795,0.130893703,0.868464981,0.526485945,1.16024226
"G2A_k97_36465_10",28.588298363878,1.10924772628885,0.459711618617574,2.41292079940144,0.0158252579613659,1,"Yellow_vs_Dark",1.203839622,1.31098117,0.522973563,1.550606209,1.234245134,1.929859941,0.494004608,1.25972059,1.578528292,1.008018801,1.515799676,0.565067615,2.248389301,1.945801286,1.572793455,1.3293752842
"G2A_k97_36465_8",18.176757648453,-1.03245068885126,0.524231432784163,-1.96945590112362,0.0489007618435424,0.974621170708523,"Red_vs_Dark",2.680854972,1.2042734,0.960811896,0.782020277,0.863834911,1.074411102,0.504216589,0.771456796,0.537053123,0.720199479,0.742624337,0.395484754,2.035447814,1.588819655,0.963183589,1.05497951293333
"G2A_k97_36465_8",18.176757648453,-1.13230884321847,0.52372896181781,-2.16201303683559,0.0306171713291278,1,"Green_vs_Dark",2.680854972,1.2042734,0.960811896,0.782020277,0.863834911,1.074411102,0.504216589,0.771456796,0.537053123,0.720199479,0.742624337,0.395484754,2.035447814,1.588819655,0.963183589,1.05497951293333
"G2A_k97_36465_9",20.8434202791029,1.22454975942373,0.486955837572356,2.51470393193875,0.0119132381063814,1,"Yellow_vs_Dark",0.617554092,0.832238939,0.885319532,1.749969864,1.293438523,1.48498963,0.557519486,0.812391238,1.583539493,0.284405305,0.684275282,0.455513689,1.544545694,1.738480792,1.775009757,1.0866127544
"G2A_k97_36465_9",20.8434202791029,1.03028161629312,0.48853594792932,2.10891669417575,0.0349517729508705,1,"Blue_vs_Dark",0.617554092,0.832238939,0.885319532,1.749969864,1.293438523,1.48498963,0.557519486,0.812391238,1.583539493,0.284405305,0.684275282,0.455513689,1.544545694,1.738480792,1.775009757,1.0866127544
"G2A_k97_36584_6",24.6258101992875,-1.24538852070729,0.578955966216822,-2.15109368134724,0.0314688061449719,0.941184664600334,"Red_vs_Dark",1.591243672,2.144419352,1.182840002,0.707313695,1.110928793,1.785631702,0.877893669,0.872199182,1.615113134,0.569973821,0.293860551,0.704229753,1.326603664,1.571761775,0.381137064,1.11567665526667
"G2A_k97_36692_26",43.4285133494541,-1.33222491375338,0.441342634502239,-3.01857289463074,0.00253968295586534,0.913232650256703,"Red_vs_Dark",3.458302913,2.255099061,2.754327434,2.417415676,4.044001339,1.609537147,1.426770298,1.742710236,0.893933585,0.599391825,1.545137734,0.658290751,2.79014706,2.231394701,2.805660583,2.0821413562
"G2A_k97_36715_1",90.8916111621638,1.57059350010075,0.521961162590763,3.00902368349608,0.00262088684330478,0.920714057073905,"Red_vs_Dark",1.598375296,2.774129797,2.02524076,2.5432088,1.814325531,2.620569935,2.241009699,2.090712744,1.921206003,2.50945857,2.012574359,9.378223019,2.011803215,1.560865107,1.500927368,2.5735086802
"G2A_k97_36735_5",48.1158868240667,1.11102100478236,0.324800155425752,3.42062953549398,0.000624763746316388,1,"Green_vs_Dark",3.305730726,3.046103307,4.050481521,6.146087932,6.964668973,5.503196863,7.460922534,5.853995684,5.909163918,4.879502775,6.10480889,3.751289207,4.542781453,4.144365975,4.111235833,5.05162237273333
"G2A_k97_36800_2",23.8564651002914,1.4437115864923,0.550908102707502,2.6206032900896,0.0087774336004567,1,"Green_vs_Dark",0.487084917,1.367528773,0.581900162,0.913405977,2.354254301,1.464074283,1.282556564,2.402847323,2.049122408,1.028131852,1.236835604,0.538917604,0.543854118,1.533574605,0.546878006,1.22206443313333
"G2A_k97_36971_1",18.4697653903055,-1.45114617247891,0.648922015312412,-2.23624124045211,0.0253359731304825,0.941184664600334,"Red_vs_Dark",1.440959547,0.882677663,0.938975262,0.764247089,1.793929887,1.154991934,0.295654273,1.615550757,1.784481058,0.30164199,0.483831008,0.193248232,1.170110374,1.067488206,1.764924474,1.04351411693333
"G2A_k97_37013_11",21.7065431931154,-1.3242778826168,0.528547529607425,-2.50550387322858,0.0122277059059021,0.941184664600334,"Red_vs_Dark",1.508655633,1.563938946,1.478833522,0.677051112,1.308796854,1.488311754,1.134994927,1.144980939,1.580882548,0.712603895,0.750100421,0.085599888,0.621964709,1.031666454,1.146608651,1.08233268353333
"G2A_k97_37013_6",22.4832999297383,-1.32153854279637,0.547333213507366,-2.41450456537767,0.0157566255072891,0.941184664600334,"Red_vs_Dark",1.75103945,1.966471755,1.307433909,1.003333429,0.617122567,1.052650877,0.576338709,0.899800422,1.40313626,0.168003134,1.010533117,0.48434367,0.782048453,1.13505075,1.769392637,1.0617799426
