"tSNE1","tSNE2","D2A","D3A","D1A","Y1A","Y2A","Y3A","degs","id","Cluster"
-7.54690187538444,3.28708475506042,0.393729275726385,0.352577167054413,0.411916484037025,0.337412023655856,0.477677002645617,0.436369230918639,"Yellow_vs_Dark","G2A_k97_47820_6","Cluster 3"
-18.9019347661849,-16.5596200727806,0.62881927222883,0.489374112447429,0.600912294752523,0.370698175069325,0.4453511192317,0.375381141652006,"Yellow_vs_Dark","G2A_k97_53879_1","Cluster 1"
-22.0348080582846,16.6641664586383,0.148860856172816,0.375804417199288,0.58524617373605,0.298393727124729,0.45752561887081,0.351333847787969,"Yellow_vs_Dark","G2A_k97_56071_2","Cluster 5"
-14.9620870456783,-24.2408281319908,0.847403407084361,0.808213844729202,0.83532440202314,0.97637489610634,0.899270536963091,0.897868867896995,"Yellow_vs_Dark","G2A_k97_56466_3","Cluster 7"
0.337673024718212,-3.35376500397162,0.401946239352232,0.194028669606082,0.376814299269393,0.362168793905957,0.391793634762093,0.418732717438907,"Yellow_vs_Dark","G2A_k97_57473_4","Cluster 2"
24.5893151147538,-3.36380893304969,0.287775204248903,0.398995581660149,0.251264641257608,0.40037537429331,0.323205654793396,0.356539419647127,"Yellow_vs_Dark","G2A_k97_61413_3","Cluster 2"
14.0642842398628,-13.9707038039726,0.448782357593797,0.426685566662456,0.209762355764365,0.460884343802667,0.415290327537255,0.292875914781119,"Yellow_vs_Dark","G2A_k97_9106_15","Cluster 1"
27.7199753646896,13.3181128723103,0.0411516910729363,0.109468948126764,0,0.10998100197362,0.169653188076395,0.0864404624190149,"Yellow_vs_Dark","G3A_k97_27415_1","Cluster 6"
-1.05711833724659,26.8978026388523,0.352794991549982,0.513101102401272,0.454347714797658,0.449766830281871,0.436558247642575,0.100481557967614,"Yellow_vs_Dark","R1A_k97_48942_2","Cluster 5"
-18.403040958705,-6.65581966664469,0.268788746128998,0.446774956942716,0.489568129250546,0.513059248083252,0.48040893726977,0.407134132493624,"Yellow_vs_Dark","R2A_k97_12671_3","Cluster 1"
-20.1308794680092,4.22790629225033,0.289617062168115,0.320954363283231,0.481771731385998,0.392036411312812,0.357281014836445,0.354205875250731,"Yellow_vs_Dark","R2A_k97_15266_1","Cluster 2"
-7.95581995788027,10.8578399522308,0.348646234268878,0.424551608115456,0.423271382826087,0.38536494006634,0.434198368339945,0.3344444672029,"Yellow_vs_Dark","R3A_k97_28783_1","Cluster 5"
-6.79329534964663,23.3594989147269,0.449329810500103,0.354038040840111,0.400044294753702,0.439860354901328,0.389845533842997,0.250803662745171,"Yellow_vs_Dark","R3A_k97_32813_3","Cluster 2"
20.1714610367629,-16.5440103566437,0.316206568660496,0.345781069648614,0.182359285775384,0.525424319165274,0.381064500966892,0.380655459841455,"Yellow_vs_Dark","R3A_k97_37191_2","Cluster 1"
4.07047350253178,5.40561305822754,0.318243642487654,0.30945935242961,0.405610254177234,0.258288728826288,0.549123750374352,0.314799786458584,"Yellow_vs_Dark","R3A_k97_38851_3","Cluster 3"
-13.4759214149484,1.82969237356008,0.370668437462392,0.278101480843147,0.425986526418408,0.431940525239466,0.414201713666574,0.332168415092001,"Yellow_vs_Dark","R3A_k97_40720_2","Cluster 2"
-21.2242766561869,9.88930488972736,0.33071934825371,0.335677807236224,0.600106018180883,0.363646807033056,0.375163685615204,0.437578932504402,"Yellow_vs_Dark","R3A_k97_48314_1","Cluster 5"
6.88251752687547,7.63106735134583,0.217705688892952,0.316540701276953,0.341588293394847,0.317729208326295,0.485242984803868,0.307515681913377,"Yellow_vs_Dark","Y3A_k97_26455_2","Cluster 3"
1.74658517445755,18.8290488734415,0.361167893937384,0.425324924253913,0.378414459245305,0.295578898538778,0.324033798287424,0.254867255174247,"Yellow_vs_Dark","Y3A_k97_4499_1","Cluster 5"
26.9365353366539,2.70842095132615,0.237199555616453,0.358087966334459,0.217212432942044,0.312490337786636,0.230147019868288,0.287622908857191,"Yellow_vs_Dark","Y3A_k97_51697_6","Cluster 2"
-7.72126096593774,7.02839590446279,0.341207611239927,0.363951736724267,0.374912970136189,0.380423994972916,0.447816380862403,0.365986067242933,"Yellow_vs_Dark","Y3A_k97_52439_2","Cluster 3"
-12.8750932505017,16.2479288629501,0.334586240821131,0.344178057480219,0.502000329643441,0.326709741191396,0.411843737220998,0.316300038617983,"Yellow_vs_Dark","Y3A_k97_53768_3","Cluster 5"
-24.3623406377303,4.40197156659559,0.203125019237684,0.26951895868786,0.414606697140659,0.370124622042482,0.368881201301754,0.385869349371584,"Yellow_vs_Dark","Y3A_k97_55139_3","Cluster 2"
